Schlüssel;Straftat;erfasste Fälle;Jahr
405020;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Banken, Sparkassen, Postfilialen und -agenturen und dgl.;130;2016
410*00;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;83214;2016
410000;Schwerer Diebstahl insg. in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;78666;2016
410010;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;77660;2016
410020;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;1006;2016
410100;Schwerer Diebstahl insg. in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;877;2016
410110;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;796;2016
410120;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;81;2016
410200;Schwerer Diebstahl insg. in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;383;2016
410210;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;375;2016
410220;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;8;2016
410300;Schwerer Diebstahl insg. in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;1444;2016
410310;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;1420;2016
410320;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;24;2016
410400;Schwerer Diebstahl insg. in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;53;2016
410410;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;49;2016
410420;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;4;2016
410500;Schwerer Diebstahl insg. in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;814;2016
410510;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;780;2016
410520;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;34;2016
410700;Schwerer Diebstahl insg. in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;800;2016
410710;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;744;2016
410720;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;56;2016
410800;Schwerer Diebstahl insg. in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;177;2016
410810;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;169;2016
410820;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;8;2016
415*00;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen;23344;2016
415000;Schwerer Diebstahl insg. in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;19474;2016
415010;Besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;19224;2016
415020;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;250;2016
415500;Schwerer Diebstahl insg. in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;367;2016
415510;Besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;317;2016
415520;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;50;2016
415700;Schwerer Diebstahl insg. Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;3503;2016
415710;besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;3410;2016
415720;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;93;2016
425*00;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern, Schaukästen und Vitrinen darunter:;56544;2016
425000;Schwerer Diebstahl insg. in/aus Kiosken, Warenh., Verkaufsräumen pp. von sonstigem Gut;32994;2016
425010;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenh., Verkaufsräumen pp. von sonstigem Gut;31539;2016
425020;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Kiosken, Warenh., Verkaufsräumen pp. von sonstigem Gut;1455;2016
425300;Schwerer Diebstahl insg. in/aus Kiosken, Warenh., Verkaufsräumen pp. von Fahrrädern;476;2016
425310;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenh., Verkaufsräumen pp. von Fahrrädern;441;2016
425320;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Kiosken, Warenh., Verkaufsräumen pp.von Fahrrädern;35;2016
425400;Schwerer Diebstahl insg. in/aus Kiosken, Warenh., Verkaufsräumen pp. von Schusswaffen;44;2016
425410;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenh., Verkaufsräumen pp. von Schusswaffen;33;2016
425420;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Kiosken, Warenh., Verkaufsräumen pp.von Schusswaffen;11;2016
425500;Schwerer Diebstahl insg. in/aus Kiosken, Warenh., Verkaufsräumen pp. von unbaren Zahlungsmitteln;554;2016
425510;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenh., Verkaufsräumen pp. von unbaren Zahlungsmitteln;431;2016
425520;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Kiosken, Warenh., Verkaufsräumen pp. von unbaren Zahlungsmitteln;123;2016
426*00;Schwerer Ladendiebstahl;22476;2016
426000;Schwerer Ladendiebstahl insg.;22476;2016
426010;Besonders schwerer Fall des Ladendiebstahls;15850;2016
426020;Schwerer Ladendiebstahl §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;6626;2016
435*00;Wohnungseinbruchdiebstahl § 244 Abs. 1 Nr. 3, § 244a StGB;151265;2016
435000;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 StGB von sonstigem Gut;85548;2016
435020;Wohnungseinbruchdiebstahl (ohne TWE) bandenmäßig § 244a StGB;1251;2016
435400;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 StGB von Schusswaffen;206;2016
435500;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 StGB von unbaren Zahlungsmitteln;1028;2016
435800;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 StGB von Antiquitäten, Kunst- und sakralen Gegenständen;56;2016
436*00;Tageswohnungseinbruchdiebstahl § 244 Abs. 1 Nr. 3, § 244a StGB;63176;2016
436000;Tageswohnungseinbruch von sonstigem Gut;61560;2016
436020;Tageswohnungseinbruchdiebstahl bandenmäßig § 244a StGB;905;2016
436400;Tageswohnungseinbruch von Schusswaffen;119;2016
436500;Tageswohnungseinbruch von unbaren Zahlungsmitteln;564;2016
436800;Tageswohnungseinbruch von Antiquitäten, Kunst- und sakralen Gegenständen;28;2016
440*00;Schwerer Diebstahl in/aus Boden-, Kellerräumen und Waschküchen;102586;2016
440000;Schwerer Diebstahl insg. in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;76422;2016
440010;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;76094;2016
440020;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;328;2016
440300;Schwerer Diebstahl insg. in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern;26164;2016
440310;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerräumen, Waschküchen von Fahrrrädern;25932;2016
440320;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern;232;2016
445*00;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;14199;2016
445000;Schwerer Diebstahl insg. in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut;13960;2016
445010;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut;13747;2016
445020;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut;213;2016
445100;Schwerer Diebstahl insg. in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;154;2016
445110;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;146;2016
445120;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;8;2016
445500;Schwerer Diebstahl insg. in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;85;2016
445510;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;77;2016
445520;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;8;2016
450*00;Schwerer Diebstahl an/aus Kraftfahrzeugen;177912;2016
450000;Schwerer Diebstahl insg. an/aus Kraftfahrzeugen von sonstigem Gut;169345;2016
450010;Besonders schwerer Fall des Diebstahls an/aus Kraftfahrzeugen von sonstigem Gut;165942;2016
450020;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB an/aus Kraftfahrzeugen von sonstigem Gut;3403;2016
450500;Schwerer Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln;8567;2016
450510;Besonders schwerer Fall des Diebstahls aus Kraftfahrzeugen von unbaren Zahlungsmitteln;8443;2016
450520;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB aus Kraftfahrzeugen von unbaren Zahlungsmitteln;124;2016
471000;Schwerer Diebstahl von Betäubungsmitteln aus Apotheken;144;2016
471010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Apotheken;139;2016
471020;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB von Betäubungsmitteln aus Apotheken;5;2016
472000;Schwerer Diebstahl von Betäubungsmitteln aus Arztpraxen;85;2016
472010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Arztpraxen;84;2016
472020;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB von Betäubungsmitteln aus Arztpraxen;1;2016
473000;Schwerer Diebstahl von Betäubungsmitteln aus Krankenhäusern;93;2016
473010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Krankenhäusern;92;2016
473020;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB von Betäubungsmitteln aus Krankenhäusern;1;2016
474000;Schwerer Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern;2;2016
474010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln bei Herstellern und Großhändlern;2;2016
474020;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB von Betäubungsmitteln bei Herstellern und Großhändlern;0;2016
475000;Schwerer Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln;18;2016
475010;Besonders schwerer Fall des Diebstahls von Rezeptformularen zur Erlangung von Betäubungsmitteln;18;2016
475020;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB von Rezeptformularen zur Erlangung von Betäubungsmitteln;0;2016
490000;Schwerer Taschendiebstahl insg. von sonstigem Gut;3403;2016
490010;Besonders schwerer Fall des Taschendiebstahl von sonstigem Gut;2544;2016
490020;Schwerer Taschendiebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB von sonstigem Gut;859;2016
490500;Schwerer Taschendiebstahl von unbaren Zahlungsmitteln;873;2016
490510;Besonders schwerer Fall des Taschendiebstahl von unbaren Zahlungsmitteln;637;2016
490520;Schwerer Taschendiebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB von unbaren Zahlungsmitteln;236;2016
****00;Diebstahl insgesamt und zwar:;2373774;2016
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;36388;2016
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;23245;2016
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;332486;2016
***400;Diebstahl insgesamt von Schusswaffen;767;2016
***500;Diebstahl insgesamt von unbaren Zahlungsmitteln;140907;2016
***700;Diebstahl insgesamt von/aus Automaten;18090;2016
***800;Diebstahl insgesamt von Antiquitäten, Kunst- und sakralen Gegenständen;1483;2016
*05*00;Diebstahl insgesamt in/aus Banken, Sparkassen, Postfilialen und -agenturen und dgl.;4557;2016
*10*00;Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;123117;2016
*15*00;Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen;58346;2016
*25*00;Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern, Schaukästen und Vitrinen darunter:;446572;2016
*26*00;Ladendiebstahl insgesamt;378448;2016
*35*00;Diebstahl insgesamt in/aus Wohnungen;204667;2016
*40*00;Diebstahl insgesamt in/aus Boden-, Kellerräumen und Waschküchen;114365;2016
*45*00;Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;24816;2016
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;313918;2016
*71000;Diebstahl insgesamt von Betäubungsmitteln aus Apotheken;180;2016
*72000;Diebstahl insgesamt von Betäubungsmitteln aus Arztpraxen;103;2016
*73000;Diebstahl insgesamt von Betäubungsmitteln aus Krankenhäusern;359;2016
*74000;Diebstahl insgesamt von Betäubungsmitteln bei Herstellern und Großhändlern;22;2016
*75000;Diebstahl insgesamt von Rezeptformularen zur Erlangung von Betäubungsmitteln;104;2016
*90*00;Taschendiebstahl insgesamt;164771;2016
500000;Vermögens- und Fälschungsdelikte;1110791;2016
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;899043;2016
511000;Waren- und Warenkreditbetrug;294169;2016
511100;Betrügerisches Erlangen von Kfz §§ 263, 263a StGB;1704;2016
511110;Betrügerisches Erlangen von Kfz § 263 StGB;1638;2016
511120;Betrügerisches Erlangen von Kfz § 263a StGB;66;2016
511200;Sonstiger Warenkreditbetrug;193148;2016
511201;Tankbetrug;71516;2016
511210;Weitere Arten des Warenkreditbetruges §§ 263, 263a StGB;121632;2016
511211;Weitere Arten des Warenkreditbetruges § 263 StGB;97064;2016
511212;Weitere Arten des Warenkreditbetruges § 263a StGB;24568;2016
511300;Warenbetrug;99317;2016
513000;Kapitalanlage- und Anlagebetrug;7673;2016
513100;Prospektbetrug (Kapitalanlagebetrug) § 264a StGB;58;2016
513200;Anlagebetrug § 263 StGB;7615;2016
514000;Geldkreditbetrug;4941;2016
514100;Kreditbetrug § 265b StGB (im geschäftlichen Verkehr);290;2016
514200;Subventionsbetrug § 264 StGB;471;2016
514300;Krediterlangungsbetrug § 263 StGB;4180;2016
515000;Erschleichen von Leistungen § 265a StGB;246171;2016
515001;Beförderungserschleichung;242960;2016
515079;Sonstiges Erschleichen von Leistungen;3211;2016
516000;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter unbarer Zahlungsmittel;74351;2016
516200;Betrug mittels rechtswidrig erlangter Zahlungskarten ohne PIN (Lastschriftverfahren);23004;2016
516300;Computerbetrug mittels rechtswidrig erlangter Zahlungskarten mit PIN § 263a StGB;24629;2016
516500;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter Daten von Zahlungskarten §§ 263, 263a StGB;20259;2016
516510;Betrug mittels rechtswidrig erlangter Daten von Zahlungskarten § 263 StGB;10277;2016
516520;Computerbetrug mittels rechtswidrig erlangter Daten von Zahlungskarten § 263a StGB;9982;2016
516900;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel §§ 263, 263a StGB;6459;2016
516910;Betrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel § 263 StGB;4553;2016
516920;Computerbetrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel § 263a StGB;1906;2016
517000;Sonstiger Betrug;271738;2016
517100;Leistungsbetrug;25421;2016
517200;Leistungskreditbetrug §§ 263, 263a StGB;32418;2016
517210;Leistungskreditbetrug § 263 StGB;26470;2016
517220;Leistungskreditbetrug § 263a StGB;5948;2016
517400;Betrug z.N.v. Versicherungen und Versicherungsmissbrauch §§ 263, 265 StGB;3648;2016
517410;Betrug zum Nachteil von Versicherungen;3524;2016
517420;Versicherungsmissbrauch;124;2016
517500;Computerbetrug (sonstiger) § 263a StGB (soweit nicht unter den Schlüsseln 511120, 511212, 516300, 516520, 516920, 517220, 517900, 518112 bzw. 518302 zu erfassen);14722;2016
517510;Computerbetrug (sonstiger) § 263a Abs. 1 und 2 StGB;14577;2016
517520;Vorbereitung des Computerbetruges § 263a Abs. 3 StGB;145;2016
517600;Provisionsbetrug;1105;2016
517800;Sozialleistungsbetrug;18944;2016
517900;Missbräuchliche Nutzung von Telekommunikationsdiensten § 263a StGB;811;2016
518100;Abrechnungsbetrug;3977;2016
518110;Abrechnungsbetrug im Gesundheitswesen §§ 263, 263a StGB;2465;2016
518111;Abrechnungsbetrug im Gesundheitswesen § 263 StGB;2456;2016
518112;Abrechnungsbetrug im Gesundheitswesen § 263a StGB;9;2016
518179;Sonstiger Abrechnungsbetrug;1512;2016
518200;Einmietbetrug;8172;2016
518300;Überweisungsbetrug §§ 263, 263a StGB;18909;2016
518301;Überweisungsbetrug § 263 StGB;17490;2016
518302;Überweisungsbetrug § 263a StGB;1419;2016
518800;Kreditvermittlungsbetrug § 263 StGB;684;2016
518900;Sonstige weitere Betrugsarten;142927;2016
520000;Veruntreuungen §§ 266, 266a, 266b StGB;20454;2016
521000;Untreue § 266 StGB;7164;2016
521079;Sonstige Untreue;7022;2016
521100;Untreue bei Kapitalanlagegeschäften;142;2016
522000;Vorenthalten und Veruntreuen von Arbeitsentgelt § 266a StGB;11370;2016
523000;Missbrauch von Scheck- und Kreditkarten § 266b StGB;1920;2016
530000;Unterschlagung §§ 246, 247, 248a StGB;110967;2016
530079;Unterschlagung sonstiger Güter/Sachen §§ 246, 247, 248a StGB - ohne von Kfz;103764;2016
531000;Unterschlagung von Kfz §§ 246, 247 StGB;7203;2016
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;70191;2016
540001;Sonstige Urkundenfälschung § 267 StGB;48856;2016
540002;Mittelbare Falschbeurkundung;3894;2016
540003;Verändern von amtlichen Ausweisen;291;2016
540004;Urkundenunterdrückung, Veränderung einer Grenzbezeichnung § 274 StGB;717;2016
540005;Vorbereitung der Fälschung von amtlichen Ausweisen;19;2016
540006;Verschaffen von falschen amtlichen Ausweisen;3111;2016
540007;Fälschung von Gesundheitszeugnissen;29;2016
540008;Ausstellen unrichtiger Gesundheitszeugnisse;132;2016
540009;Gebrauch unrichtiger Gesundheitszeugnisse;68;2016
540010;Missbrauch von Ausweispapieren;3132;2016
541000;Fälschung technischer Aufzeichnungen § 268 StGB;823;2016
541001;Manipulation von Fahrtenschreibern und EG-Kontrollgeräten § 268 StGB;252;2016
541079;Sonstige Fälschung technischer Aufzeichnungen;571;2016
542000;Fälschung zur Erlangung von Betäubungsmitteln;961;2016
543000;Fälschung beweiserheblicher Daten, Täuschung im Rechtsverkehr bei Datenverarbeitung §§ 269, 270 StGB;8158;2016
543010;Fälschung beweiserheblicher Daten § 269 StGB;7840;2016
543020;Täuschung im Rechtsverkehr bei Datenverarbeitung § 270 StGB;318;2016
550000;Geld- und Wertzeichenfälschung, Fälschung von Zahlungskarten mit oder ohne Garantiefunktion, Schecks und Wechseln §§ 146-149, 151, 152, 152a, 152b StGB;5503;2016
550010;Gewerbs- und bandenmäßiges Geldfälschung § 146 Abs. 2 StGB;54;2016
550020;Wertpapierfälschung;2;2016
550030;Fälschung Geld-/Wertzeichen fremder Währungsgebiete;11;2016
551000;Geld- und Wertzeichenfälschung einschl. Vorbereitungshandlungen §§ 146 außer Abs. 1 Nr. 3, 148, 149 StGB;735;2016
551010;Geldfälschung (einschl. Vorbereitungshandlung) §§ 146 außer Abs. 1 Nr. 3 StGB;663;2016
551020;Wertzeichenfälschung;29;2016
551030;Vorbereitung der Fälschung von Geld und Wertzeichen;43;2016
552000;Inverkehrbringen von Falschgeld §§ 146 Abs. 1 Nr. 3, 147 StGB;3390;2016
552010;Inverkehrbringen von Falschgeld § 146 Abs. 1 Nr. 3 StGB;2359;2016
552020;Inverkehrbringen von Falschgeld gemäß § 147 StGB (nach gutgläubigem Erwerb);1031;2016
553000;Fälschung von Zahlungskarten mit oder ohne Garantiefunktion, Schecks und Wechseln §§ 152a, 152b StGB;1311;2016
553100;Gebrauch falscher Zahlungskarten mit oder ohne Garantiefunktion, Schecks und Wechsel §§ 152a, 152b StGB;834;2016
553110;Gebrauch falscher Zahlungskarten ohne Garantiefunktion, Schecks und Wechsel;323;2016
553120;Gebrauch falscher Zahlungskarten mit Garantiefunktion;511;2016
553200;Nachmachen, Verfälschen, Verschaffen, Feilhalten oder Überlassen falscher Zahlungskarten mit oder ohne Garantiefunktion, Schecks und Wechsel §§ 152a, 152b StGB;477;2016
553210;Nachmachen, Verfälschen, Verschaffen, Feilhalten oder Überlassen falscher Zahlungskarten ohne Garantiefunktion, Schecks und Wechsel;178;2016
553220;Nachmachen, Verfälschen, Verschaffen, Feilhalten oder Überlassen falscher Zahlungskarten mit Garantiefunktion;299;2016
560000;Insolvenzstraftaten §§ 283, 283a-d StGB;4633;2016
561000;Bankrott § 283 StGB;3391;2016
562000;Besonders schwerer Fall des Bankrotts § 283a StGB;12;2016
563000;Verletzung der Buchführungspflicht § 283b StGB;1107;2016
564000;Gläubigerbegünstigung § 283c StGB;95;2016
565000;Schuldnerbegünstigung § 283d StGB;28;2016
600000;Sonstige Straftatbestände (StGB);1143128;2016
610000;Erpressung § 253 StGB;7826;2016
610001;Schutzgelderpressung;100;2016
610079;Sonstige Erpressung;7197;2016
611000;Erpressung auf sexueller Grundlage;529;2016
620000;Widerstand gegen die Staatsgewalt und Straftaten gegen die öffentliche Ordnung §§ 111, 113, 114, 120, 121, 123-127, 129, 130-134, 136, 138, 140, 145, 145a, 145c, 145d StGB;147502;2016
620001;Störung des öffentlichen Friedens durch Androhung von Straftaten;3763;2016
620002;Bildung bewaffneter Gruppen;6;2016
620003;Bildung krimineller Vereinigungen;279;2016
620004;Anleitung zu Straftaten;27;2016
620005;Amtsanmaßung;1705;2016
620006;Missbrauch von Titeln, Berufsbezeichnungen, Abzeichen;870;2016
620007;Verwahrungsbruch;110;2016
620008;Verletzung amtlicher Bekanntmachungen;0;2016
620009;Verstrickungsbruch, Siegelbruch;910;2016
620010;Nichtanzeige geplanter Straftaten;62;2016
620011;Belohnung und Billigung von Straftaten;76;2016
620013;Missbrauch von Notrufen und Beeinträchtigung von Unfallverhütungs- und Nothilfemitteln;10918;2016
620014;Verstoß gegen Weisung während Führungsaufsicht;2415;2016
620015;Verstoß gegen das Berufsverbot;8;2016
621000;Widerstand gegen die Staatsgewalt §§ 111, 113, 114, 120, 121 StGB;24362;2016
621010;Öffentliche Aufforderung zu Straftaten;1130;2016
621020;Widerstand gegen Vollstreckungsbeamte;22569;2016
621021;Widerstand gegen Polizeivollzugsbeamte;22098;2016
621029;Widerstand gegen Vollstreckungsbeamte (ohne Polizeivollzugsbeamte);471;2016
621030;Widerstand gegen gleichgestellte Personen;242;2016
621040;Gefangenenbefreiung;403;2016
621050;Gefangenenmeuterei;18;2016
622000;Hausfriedensbruch §§ 123, 124 StGB;82712;2016
622100;Hausfriedensbruch § 123 StGB;82608;2016
622200;Schwerer Hausfriedensbruch § 124 StGB;104;2016
623000;Landfriedensbruch §§ 125, 125a StGB;2009;2016
623010;Landfriedensbruch § 125 StGB;1527;2016
623020;Besonders schwerer Landfriedensbruch § 125a StGB;482;2016
624000;Vortäuschen einer Straftat § 145d StGB;10403;2016
624010;Vortäuschen einer Straftat gegen die sexuelle Selbstbestimmung;558;2016
624079;Vortäuschen einer sonstigen Straftat;7403;2016
624100;Vortäuschen eines Raubes;1011;2016
624200;Vortäuschen eines Diebstahls;1431;2016
624201;Vortäuschen eines Kfz-Diebstahls;447;2016
624279;Vortäuschen eines sonstigen Diebstahls;984;2016
626000;Gewaltdarstellung § 131 StGB;353;2016
626079;Sonstige Gewaltdarstellung;231;2016
626100;"Gewaltdarstellung; Schriften an Personen unter 18 Jahren § 131 Abs. 1 Nr. 3 StGB";122;2016
627000;Volksverhetzung § 130 StGB;6514;2016
630000;Begünstigung, Strafvereitelung (ohne Strafvereitelung im Amt), Hehlerei und Geldwäsche §§ 257, 258, 259-261 StGB;31120;2016
630010;Begünstigung;179;2016
630020;Strafvereitelung;2548;2016
631000;Hehlerei von Kfz §§ 259-260a StGB;1207;2016
