Schlüssel;Straftat;erfasste Fälle;Jahr
542000;Fälschung zur Erlangung von Betäubungsmitteln;964;2020
543000;Fälschung beweiserheblicher Daten, Täuschung im Rechtsverkehr bei Datenverarbeitung §§ 269, 270 StGB;10895;2020
543010;Fälschung beweiserheblicher Daten § 269 StGB;10264;2020
543020;Täuschung im Rechtsverkehr bei Datenverarbeitung § 270 StGB;631;2020
550000;Geld- und Wertzeichenfälschung, Fälschung von Zahlungskarten mit oder ohne Garantiefunktion, Schecks und Wechseln §§ 146-149, 151, 152, 152a, 152b StGB;7966;2020
550010;Gewerbs- und bandenmäßiges Geldfälschung § 146 Abs. 2 StGB;158;2020
550020;Wertpapierfälschung;1;2020
550030;Fälschung Geld-/Wertzeichen fremder Währungsgebiete;9;2020
551000;Geld- und Wertzeichenfälschung einschl. Vorbereitungshandlungen §§ 146 außer Abs. 1 Nr. 3, 148, 149 StGB;1189;2020
551010;Geldfälschung (einschl. Vorbereitungshandlung) §§ 146 außer Abs. 1 Nr. 3 StGB;1131;2020
551020;Wertzeichenfälschung;7;2020
551030;Vorbereitung der Fälschung von Geld und Wertzeichen;51;2020
552000;Inverkehrbringen von Falschgeld §§ 146 Abs. 1 Nr. 3, 147 StGB;5399;2020
552010;Inverkehrbringen von Falschgeld § 146 Abs. 1 Nr. 3 StGB;4179;2020
552020;Inverkehrbringen von Falschgeld (nach gutgläubigem Erwerb) § 147 StGB;1220;2020
553000;Fälschung von Zahlungskarten mit oder ohne Garantiefunktion, Schecks und Wechseln §§ 152a, 152b StGB;1210;2020
553100;Gebrauch falscher Zahlungskarten mit oder ohne Garantiefunktion, Schecks und Wechsel §§ 152a, 152b StGB;663;2020
553110;Gebrauch falscher Zahlungskarten ohne Garantiefunktion, Schecks und Wechsel;184;2020
553120;Gebrauch falscher Zahlungskarten mit Garantiefunktion;479;2020
553200;Nachmachen, Verfälschen, Verschaffen, Feilhalten oder Überlassen falscher Zahlungskarten mit oder ohne Garantiefunktion, Schecks und Wechsel §§ 152a, 152b StGB;547;2020
553210;Nachmachen, Verfälschen, Verschaffen, Feilhalten oder Überlassen falscher Zahlungskarten ohne Garantiefunktion, Schecks und Wechsel;94;2020
553220;Nachmachen, Verfälschen, Verschaffen, Feilhalten oder Überlassen falscher Zahlungskarten mit Garantiefunktion;453;2020
560000;Insolvenzstraftaten §§ 283, 283a-d StGB;3604;2020
561000;Bankrott § 283 StGB;2653;2020
562000;Besonders schwerer Fall des Bankrotts § 283a StGB;10;2020
563000;Verletzung der Buchführungspflicht § 283b StGB;867;2020
564000;Gläubigerbegünstigung § 283c StGB;45;2020
565000;Schuldnerbegünstigung § 283d StGB;29;2020
600000;Sonstige Straftatbestände (StGB);1150750;2020
610000;Erpressung § 253 StGB;10734;2020
610001;Schutzgelderpressung;93;2020
610079;Sonstige Erpressung;8069;2020
611000;Erpressung auf sexueller Grundlage;2572;2020
620000;Widerstand gegen und tätlicher Angriff auf die Staatsgewalt und Straftaten gegen die öffentliche Ordnung §§ 111, 113-115, 120, 121, 123-127, 129, 130-134, 136, 138, 140, 145, 145a, 145c, 145d StGB;169427;2020
620001;Störung des öffentlichen Friedens durch Androhung von Straftaten;3043;2020
620002;Bildung bewaffneter Gruppen § 127 StGB;3;2020
620003;Bildung krimineller Vereinigungen;19;2020
620004;Anleitung zu Straftaten;17;2020
620005;Amtsanmaßung;1823;2020
620006;Missbrauch von Titeln, Berufsbezeichnungen, Abzeichen;956;2020
620007;Verwahrungsbruch;108;2020
620008;Verletzung amtlicher Bekanntmachungen;1;2020
620009;Verstrickungsbruch, Siegelbruch;948;2020
620010;Nichtanzeige geplanter Straftaten;44;2020
620011;Belohnung und Billigung von Straftaten;148;2020
620013;Missbrauch von Notrufen und Beeinträchtigung von Unfallverhütungs- und Nothilfemitteln;11622;2020
620014;Verstoß gegen Weisung während Führungsaufsicht;3680;2020
620015;Verstoß gegen das Berufsverbot;8;2020
621000;Widerstand gegen und tätlicher Angriff auf die Staatsgewalt §§ 111, 113-115, 120, 121 StGB;37778;2020
621010;Öffentliche Aufforderung zu Straftaten;692;2020
621040;Gefangenenbefreiung;319;2020
621050;Gefangenenmeuterei;7;2020
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;36760;2020
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;20963;2020
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;15797;2020
622000;Hausfriedensbruch §§ 123, 124 StGB;93703;2020
622100;Hausfriedensbruch § 123 StGB;93634;2020
622200;Schwerer Hausfriedensbruch § 124 StGB;69;2020
623000;Landfriedensbruch §§ 125, 125a StGB;1378;2020
623010;Landfriedensbruch § 125 StGB;641;2020
623020;Besonders schwerer Landfriedensbruch § 125a StGB;737;2020
624000;Vortäuschen einer Straftat § 145d StGB;7477;2020
624010;Vortäuschen einer Straftat gegen die sexuelle Selbstbestimmung;364;2020
624079;Vortäuschen einer sonstigen Straftat;5472;2020
624100;Vortäuschen eines Raubes;566;2020
624200;Vortäuschen eines Diebstahls;1075;2020
624201;Vortäuschen eines Kfz-Diebstahls;393;2020
624279;Vortäuschen eines sonstigen Diebstahls;682;2020
626000;Gewaltdarstellung § 131 StGB;831;2020
626079;Sonstige Gewaltdarstellung;617;2020
626100;Gewaltdarstellung, Schriften an Personen unter 18 Jahren § 131 Abs. 1 Nr. 3 StGB;214;2020
627000;Volksverhetzung § 130 StGB;5840;2020
630000;Begünstigung, Strafvereitelung (ohne Strafvereitelung im Amt), Hehlerei und Geldwäsche §§ 257, 258, 259-261 StGB;23817;2020
630010;Begünstigung;99;2020
630020;Strafvereitelung;2624;2020
631000;Hehlerei von Kfz §§ 259-260a StGB;1223;2020
631079;Hehlerei von Kfz § 259 StGB;935;2020
631100;Gewerbsmäßige Hehlerei von Kfz § 260 Abs. 1 Nr. 1 StGB;90;2020
631200;Bandenhehlerei von Kfz § 260 Abs. 1 Nr. 2 StGB;36;2020
631300;Gewerbsmäßige Bandenhehlerei von Kfz § 260a StGB;162;2020
632000;Sonstige Hehlerei §§ 259-260a StGB;10929;2020
632079;Sonstige Hehlerei § 259 StGB;10068;2020
632100;Sonstige gewerbsmäßige Hehlerei § 260 Abs. 1 Nr. 1 StGB;739;2020
632200;Sonstige Bandenhehlerei § 260 Abs. 1 Nr. 2 StGB;29;2020
632300;Sonstige Gewerbsmäßige Bandenhehlerei § 260a StGB;93;2020
633000;Geldwäsche, Verschleierung unrechtmäßig erlangter Vermögenswerte § 261 StGB;8942;2020
640000;Brandstiftung und Herbeiführen einer Brandgefahr §§ 306-306d, 306f StGB;20735;2020
640010;Fahrlässige Brandstiftung;7639;2020
640020;Fahrlässiges Herbeiführen einer Brandgefahr;755;2020
641000;(Vorsätzliche) Brandstiftung und Herbeiführen einer Brandgefahr §§ 306-306c, 306f Abs. 1 und 2 StGB;12341;2020
641010;Vorsätzliche Brandstiftung;8817;2020
641020;Schwere Brandstiftung;2604;2020
641030;Besonders schwere Brandstiftung;163;2020
641040;Brandstiftung mit Todesfolge;14;2020
641050;Vorsätzliches Herbeiführen einer Brandgefahr;743;2020
650000;Wettbewerbs-, Korruptions- und Amtsdelikte §§ 258a, 298-300, 331-353d, 355, 357 StGB;4170;2020
651000;Vorteilsannahme, Bestechlichkeit §§ 331, 332, 335 StGB;320;2020
651100;Vorteilsannahme § 331 StGB;169;2020
651200;Bestechlichkeit § 332 StGB;135;2020
651300;Bestechlichkeit - gewerbsmäßig oder als Mitglied einer Bande § 335 Abs. 2 Nr. 3 StGB;6;2020
651400;Alle sonstigen besonders schweren Fälle der Bestechlichkeit § 335 StGB;10;2020
652000;Vorteilsgewährung, Bestechung §§ 333, 334, 335 StGB;418;2020
652100;Vorteilsgewährung § 333 StGB;65;2020
652200;Bestechung § 334 StGB;344;2020
652300;Bestechung - gewerbsmäßig oder als Mitglied einer Bande nach § 335 Abs. 2 Nr. 3 StGB;5;2020
652400;Alle sonstigen besonders schweren Fälle der Bestechung nach § 335 StGB;4;2020
655000;Sonstige Straftaten im Amt §§ 258a, 339-353d, 355, 357 StGB;3046;2020
655001;Strafvereitelung im Amt;436;2020
655002;Rechtsbeugung;174;2020
655003;Aussageerpressung;4;2020
655004;Verfolgung Unschuldiger;88;2020
655005;Vollstreckung gegen Unschuldige;4;2020
655006;Falschbeurkundung im Amt;204;2020
655007;Gebührenüberhebung;55;2020
655008;Abgabenüberhebung, Leistungskürzung;5;2020
655009;Vertrauensbruch im auswärtigen Dienst;0;2020
655010;Verbotene Mitteilungen über Gerichtsverhandlungen;58;2020
655011;Verletzung des Steuergeheimnisses;12;2020
655012;Verleitung eines Untergebenen zu Straftaten;2;2020
655100;Körperverletzung im Amt § 340 StGB;1708;2020
655200;Verletzung des Dienstgeheimnisses § 353b StGB;296;2020
656000;Wettbewerbsbeschränkende Absprachen bei Ausschreibungen § 298 StGB;20;2020
657000;Bestechlichkeit und Bestechung im geschäftlichen Verkehr und im Gesundheitswesen §§ 299, 299a, 299b und 300 StGB;366;2020
657100;Bestechlichkeit und Bestechung § 299 StGB;273;2020
657200;Bestechlichkeit und Bestechung, gewerbsmäßig oder als Mitglied einer Bande § 300 Satz 2 Nr. 2 StGB;8;2020
657300;Bestechlichkeit und Bestechung, Vorteil großen Ausmaßes § 300 Satz 2 Nr. 1 StGB;60;2020
657400;Bestechlichkeit im Gesundheitswesen;11;2020
657500;Bestechung im Gesundheitswesen;14;2020
660000;Strafbarer Eigennutz §§ 284, 285, 287-293, 297 StGB;7504;2020
660010;Vereiteln der Zwangsvollstreckung;447;2020
660020;Pfandkehr;259;2020
660030;Unbefugter Gebrauch von Pfandsachen;6;2020
660040;Gefährdung von Schiffen, Kraft- und Luftfahrzeugen durch Bannware;0;2020
661000;Glücksspiel §§ 284, 285, 287 StGB;762;2020
661010;Unerlaubte Veranstaltung eines Glücksspiels;472;2020
661020;Beteiligung am unerlaubten Glückspiel;286;2020
661030;Unerlaubte Veranstaltung einer Lotterie oder Ausspielung;4;2020
662000;Wilderei §§ 292, 293 StGB;3850;2020
662001;Fischwilderei;2770;2020
662100;Jagdwilderei § 292 StGB;1080;2020
663000;Wucher § 291 StGB;2180;2020
670000;Alle sonstigen Straftaten gemäß StGB - ohne Verkehrsdelikte -;914363;2020
670001;Falsche uneidliche Aussage (Falschaussage);3568;2020
670002;Meineid;74;2020
670003;Falsche Versicherung an Eides statt;3492;2020
670005;Verleitung zur Falschaussage;102;2020
670006;Fahrlässiger Falscheid, fahrlässige falsche Versicherung an Eides statt;21;2020
670007;Falsche Verdächtigung;16191;2020
670008;Beschimpfung von Bekenntnissen, Religionsgemeinschaften und Weltanschauungsvereinigungen;77;2020
670009;Störung der Religionsausübung;79;2020
670010;Störung einer Bestattungsfeier;7;2020
670011;Störung der Totenruhe;1366;2020
670012;Personenstandsfälschung;35;2020
670013;Doppelehe;19;2020
670014;Beischlaf zwischen Verwandten;32;2020
670015;Üble Nachrede und Verleumdung gegen Personen des politischen Lebens;432;2020
670016;Verletzung der Vertraulichkeit des Wortes;3891;2020
670017;Verletzung des Briefgeheimnisses;3634;2020
670018;Verletzung von Privatgeheimnissen;457;2020
670019;Verwertung fremder Geheimnisse;11;2020
670020;Verletzung des Post- u. Fernmeldegeheimnisses;2302;2020
670021;Aussetzung;87;2020
670024;Gefährliche Eingriffe in den Bahn-, Schiffs- und Luftverkehr;2795;2020
670025;Gefährliche Eingriffe in den Straßenverkehr;17664;2020
670026;Störung öffentlicher Betriebe;414;2020
670027;Störung von Telekommunikationsanlagen;587;2020
670029;Baugefährdung;125;2020
670030;Vollrausch;62;2020
670031;Gefährdung einer Entziehungskur;16;2020
670032;Unterlassene Hilfeleistung, Behinderung von hilfeleistenden Personen § 323c StGB;1889;2020
670033;Parteiverrat;84;2020
670034;Verletzung des höchstpersönlichen Lebensbereiches durch Bildaufnahmen;9233;2020
670079;Sonstige weitere Straftaten gemäß StGB;27;2020
671000;Verletzung der Unterhaltspflicht § 170 StGB;3334;2020
672000;Verletzung der Fürsorge- oder Erziehungspflicht § 171 StGB;1062;2020
673000;Beleidigung §§ 185-187, 189 StGB;240575;2020
673010;Beleidigung ohne sexuelle Grundlage;184806;2020
673020;Üble Nachrede ohne sexuelle Grundlage;12622;2020
673030;Verleumdung ohne sexuelle Grundlage;18315;2020
673040;Verunglimpfung des Andenkens Verstorbener ohne sexuelle Grundlage;92;2020
673100;Beleidigung auf sexueller Grundlage §§ 185-187, 189 StGB;24740;2020
673110;Beleidigung auf sexueller Grundlage;21871;2020
673120;Üble Nachrede auf sexueller Grundlage;1184;2020
673130;Verleumdung auf sexueller Grundlage;1669;2020
673140;Verunglimpfung des Andenkens Verstorbener auf sexueller Grundlage;16;2020
674000;Sachbeschädigung §§ 303-305a StGB;576444;2020
674010;Sachbeschädigung § 303 StGB ohne Schl. 674100 u. 674300;210427;2020
674011;Sachbeschädigung durch Graffiti ohne Schl. 674111 u. 674311;45466;2020
674012;Sachbeschädigung durch Feuer ohne Schl. 674312;11136;2020
674019;Sonstige Sachbeschädigung ohne Schl. 674119 u. 674319;153825;2020
674020;Gemeinschädliche Sachbeschädigung ohne Schl. 674320;10867;2020
674021;Gemeinschädliche Sachbeschädigung durch Graffiti ohne Schl. 674321;3391;2020
674022;Gemeinschädliche Sachbeschädigung durch Feuer ohne Schl. 674322;688;2020
674029;Sonstige gemeinschädliche Sachbeschädigung ohne Schl. 674329;6788;2020
674030;Zerstörung von Bauwerken ohne Schl. 674330;27;2020
674100;Sachbeschädigung an Kfz;208794;2020
674111;Sachbeschädigung durch Graffiti an Kfz;4733;2020
674119;Sonstige Sachbeschädigung an Kfz;204061;2020
674200;Datenveränderung, Computersabotage §§ 303a, 303b StGB;3770;2020
674210;Datenveränderung;3100;2020
674220;Computersabotage;670;2020
674300;Sonstige Sachbeschädigung auf Straßen, Wegen oder Plätzen;142058;2020
674310;Sonstige Sachbeschädigung auf Straßen, Wegen oder Plätzen § 303 StGB;126438;2020
674311;Sonstige Sachbeschädigung durch Graffiti auf Straßen, Wegen oder Plätzen;52717;2020
674312;Sonstige Sachbeschädigung durch Feuer auf Straßen, Wegen oder Plätzen;9563;2020
674319;Sonstige Sachbeschädigung auf Straßen, Wegen oder Plätzen;64158;2020
674320;Gemeinschädliche Sachbeschädigung auf Straßen, Wegen oder Plätzen;15560;2020
674321;Gemeinschädliche Sachbeschädigung durch Graffiti auf Straßen, Wegen oder Plätzen;3134;2020
674322;Gemeinschädliche Sachbeschädigung durch Feuer auf Straßen, Wegen oder Plätzen;831;2020
674329;Sonstige gemeinschädliche Sachbeschädigung auf Straßen, Wegen oder Plätzen;11595;2020
674330;Zerstörung von Bauwerken auf Straßen, Wegen oder Plätzen;60;2020
674500;Zerstörung wichtiger Arbeitsmittel § 305a StGB;501;2020
674512;Zerstörung wichtiger Arbeitsmittel durch Feuer;6;2020
674519;Sonstige Zerstörung wichtiger Arbeitsmittel;495;2020
675000;Sprengstoff- und Strahlungsverbrechen §§ 307-312 StGB;1753;2020
675100;Herbeiführen einer Explosion durch Kernenergie § 307 StGB;0;2020
675200;Herbeiführen einer Sprengstoffexplosion § 308 StGB;1731;2020
675300;Missbrauch ionisierender Strahlen § 309 StGB;1;2020
675400;Vorbereitung eines Explosions- oder Strahlungsverbrechens § 310 StGB;19;2020
675500;Freisetzen ionisierender Strahlen § 311 StGB;2;2020
675600;Fehlerhafte Herstellung einer kerntechnischen Anlage § 312 StGB;0;2020
676000;Straftaten gegen die Umwelt §§ 324, 324a, 325-330a StGB;11642;2020
676010;Bodenverunreinigung 324a StGB;926;2020
676011;Bodenverunreinigung;897;2020
676012;Bodenverunreinigung - besonders schwerer Fall;29;2020
676100;Gewässerverunreinigung § 324 StGB;2463;2020
676101;Gewässerverunreinigung;2444;2020
676102;Gewässerverunreinigung - besonders schwerer Fall;19;2020
676200;Luftverunreinigung § 325 StGB;73;2020
676201;Luftverunreinigung;73;2020
676202;Luftverunreinigung - besonders schwerer Fall;0;2020
676300;Verursachen von Lärm, Erschütterungen und nichtionisierenden Strahlen § 325a StGB;18;2020
676301;Verursachen von Lärm, Erschütterungen und nichtionisierenden Strahlen;17;2020
676302;Verursachen von Lärm, Erschütterungen und nichtionisierenden Strahlen - besonders schwerer Fall;1;2020
676400;Unerlaubter Umgang mit Abfällen § 326 außer Abs. 2 StGB;7536;2020
676410;Unerlaubter Umgang mit Abfällen § 326 Abs. 1 StGB;7484;2020
676411;Unerlaubter Umgang mit Abfällen § 326 Abs. 1 StGB;7324;2020
676412;Unerlaubter Umgang mit Abfällen § 326 Abs. 1 StGB - besonders schwerer Fall;160;2020
676420;Unerlaubter Umgang mit Abfällen § 326 Abs. 3 StGB;52;2020
676421;Unerlaubter Umgang mit Abfällen § 326 Abs. 3 StGB;48;2020
676422;Unerlaubter Umgang mit Abfällen § 326 Abs. 3 StGB - besonders schwerer Fall;4;2020
676500;Unerlaubtes Betreiben von Anlagen § 327 StGB;319;2020
676510;Unerlaubtes Betreiben von Anlagen § 327 StGB Abs. 1 (kerntechnische Anlage und Kernbrennstoffe);1;2020
676511;Unerlaubtes Betreiben von Anlagen § 327 Abs. 1 (kerntechnische Anlage und Kernbrennstoffe);1;2020
676512;Unerlaubtes Betreiben von Anlagen § 327 Abs. 1 (kerntechnische Anlage und Kernbrennstoffe) - besonders schwerer Fall;0;2020
676520;Unerlaubtes Betreiben von Anlagen § 327 Abs. 2;318;2020
676521;Unerlaubtes Betreiben von Anlagen § 327 Abs. 2;314;2020
676522;Unerlaubtes Betreiben von Anlagen § 327 Abs. 2 - besonders schwerer Fall;4;2020
676600;Unerlaubter Umgang mit radioaktiven Stoffen und anderen gefährlichen Gütern § 328 StGB;126;2020
676610;Unerlaubter Umgang mit radioaktiven Stoffen § 328 StGB Abs. 1 und 2;8;2020
676611;Unerlaubter Umgang mit radioaktiven Stoffen § 328 StGB Abs. 1 und 2;8;2020
676612;Unerlaubter Umgang mit radioaktiven Stoffen § 328 StGB Abs. 1 und 2 - besonders schwerer Fall;0;2020
676620;Unerlaubter Umgang mit anderen gefährlichen Stoffen und Gütern § 328 Abs. 3 StGB;118;2020
676621;Unerlaubter Umgang mit anderen gefährlichen Stoffen und Gütern § 328 Abs. 3 StGB;115;2020
676622;Unerlaubter Umgang mit anderen gefährlichen Stoffen und Gütern § 328 Abs. 3 StGB - besonders schwerer Fall;3;2020
676700;Gefährdung schutzbedürftiger Gebiete § 329 StGB;37;2020
676701;Gefährdung schutzbedürftiger Gebiete;31;2020
676702;Gefährdung schutzbedürftiger Gebiete - besonders schwerer Fall;6;2020
676800;Abfallein- / -aus- und -durchfuhr § 326 Abs. 2 StGB;51;2020
676810;Ungenehmigte Einfuhr von Abfällen § 326 Abs. 2 StGB;4;2020
676811;Ungenehmigte Einfuhr von Abfällen;4;2020
676812;Ungenehmigte Einfuhr von Abfällen - besonders schwerer Fall;0;2020
676820;Ungenehmigte Ausfuhr von Abfällen § 326 Abs. 2 StGB;38;2020
676821;Ungenehmigte Ausfuhr von Abfällen;37;2020
676822;Ungenehmigte Ausfuhr von Abfällen - besonders schwerer Fall;1;2020
676830;Ungenehmigte Durchfuhr von Abfällen § 326 Abs. 2 StGB;9;2020
676831;Ungenehmigte Durchfuhr von Abfällen;8;2020
676832;Ungenehmigte Durchfuhr von Abfällen - besonders schwerer Fall;1;2020
676900;Schwere Gefährdung durch Freisetzen von Giften § 330a StGB;93;2020
677000;Gemeingefährliche Vergiftung § 314 StGB;7;2020
678000;Ausspähen, Abfangen von Daten einschl. Vorbereitungshandlungen und Datenhehlerei §§ 202a, 202b, 202c, 202d StGB;10763;2020
678010;Ausspähen von Daten § 202a StGB;9970;2020
678020;Abfangen von Daten § 202b StGB;166;2020
678030;Vorbereiten des Ausspähens und Abfangens von Daten § 202c StGB;510;2020
678040;Datenhehlerei;117;2020
679000;Weitere Straftaten mit Umweltrelevanz gemäß StGB;10;2020
679010;Herbeiführen einer Überschwemmung § 313 StGB;4;2020
679020;Beschädigung wichtiger Anlagen § 318 StGB;6;2020
700000;Strafrechtliche Nebengesetze;610768;2020
710000;Straftaten gegen strafrechtliche Nebengesetze auf dem Wirtschaftssektor;22023;2020
712000;Straftaten nach AktG, GenG, GmbHG, HGB, RechnungslegungsG, UmwandlungsG, InsO;5205;2020
712010;Aktiengesetz;5;2020
712020;Handelsgesetzbuch;30;2020
712030;GmbH-Gesetz;138;2020
712040;Genossenschaftsgesetz;0;2020
712050;Rechnungslegungsgesetz;0;2020
712060;Umwandlungsgesetz;1;2020
712200;Insolvenzverschleppung § 15a InsO;5031;2020
713000;Delikte im Zusammenhang mit Schwarzarbeitsbekämpfungsgesetz und Arbeitnehmerüberlassungsgesetz;212;2020
713010;Arbeitnehmerüberlassungsgesetz;12;2020
713030;Schwarzarbeitsbekämpfungsgesetz;200;2020
714000;Straftaten i.V.m. dem Bankgewerbe sowie Wertpapierhandelsgesetz (Güd-Kreditwesen, BörsenG, DepotG, PfandBG, § 35 BundesbankG, ZAG);211;2020
714010;Bundesbankgesetz;0;2020
714020;Börsengesetz;0;2020
714030;Pfandbriefgesetz;0;2020
714040;Kreditwesengesetz;77;2020
714050;Depotgesetz;0;2020
714060;Wertpapierhandelsgesetz;43;2020
714070;Zahlungsdiensteaufsichtsgesetz;91;2020
715000;Straftaten im Zusammenhang mit Urheberrechtsbestimmungen (UrheberrechtsG, MarkenG, § 23 Abs. 1, 2 und 4 GeschGehG, DesignG,GebrauchsmusterG, KunsturheberrechtsG, PatentG, HalbleiterschutzG);9285;2020
715010;Markengesetz;1413;2020
715020;Designgesetz;27;2020
715030;Gebrauchsmustergesetz;1;2020
715040;Kunsturheberrechtsgesetz;6065;2020
715050;Urheberrechtsgesetz -sonstige Verstöße- (ohne Schl. 715100 u. 715200);1383;2020
715060;Patentgesetz;13;2020
715070;Halbleiterschutzgesetz;0;2020
715100;Softwarepiraterie (private Anwendung z.B. Computerspiele);104;2020
715200;Softwarepiraterie in Form gewerbsmäßigen Handelns;30;2020
715300;Verletzung von Geschäftsgeheimnissen § 23 Abs. 1 Nr. 3 und Abs. 4 GeschGehG;136;2020
715400;Verletzung von Geschäftsgeheimnissen § 23 Abs. 1 Nr. 1, 2, Abs. 2 und 4 GeschGehG;113;2020
716000;Straftaten im Zusammenhang mit Lebens- und Arzneimitteln (z.B. Lebensmittel- und Futtermittelgesetzbuch, ArzneimittelG, WeinG);6497;2020
716030;Straftaten nach dem Gentechnikgesetz;0;2020
716079;Sonstige Straftaten im Zusammenhang mit Lebensmitteln - soweit nicht unter anderen Schlüsseln zu erfassen -;25;2020
716100;Straftaten nach dem Lebensmittel- und Futtermittelgesetzbuch;1403;2020
716300;Straftaten nach dem Weingesetz;119;2020
716400;Straftaten nach dem Arzneimittelgesetz (AMG);3355;2020
716420;illegale Arzneimittel in der legalen Verteilerkette (iAMidlegV);179;2020
716421;Inverkehrbringen von bedenklichen Arzneimitteln (iAMidlegV);97;2020
716422;Inverkehrbringen von oder Handel treiben mit gefälschten Arzneimitteln, Wirkstoffen (iAMidlegV);10;2020
716423;Inverkehrbringen nicht zugelassener Arzneimittel (iAMidlegV);72;2020
716430;Arzneimittel in der illegalen Verteilerkette (AMidillegV);1252;2020
716431;Inverkehrbringen von bedenklichen Arzneimitteln (AMidillegV);93;2020
716432;Inverkehrbringen von oder Handel treiben mit gefälschten Arzneimitteln, Wirkstoffen (AMidillegV);22;2020
716433;Inverkehrbringen nicht zugelassener Arzneimittel, Illegaler Handel oder Abgabe von verschreibungspflichtigen Arzneimitteln §§ 96 Nr. 5, 95 (1) 4 AMG (AMidillegV);1137;2020
716440;Herstellen gefälschter Arzneimittel oder Wirkstoffe;8;2020
716450;Illegaler Umgang mit Tierarzneimitteln;104;2020
716460;Straftaten nach dem AMG § 95 Absatz 1 Nr. 2, 3, 5, 5a;1505;2020
716470;Straftaten nach dem AMG § 96 ohne die Nummern 5, 15-18a und 20b;307;2020
716500;Straftaten nach dem Anti-Doping-Gesetz (AntiDopG);1595;2020
716510;Herstellen, Inverkehrbringen, Verschreiben, Anwendung bei Dritten, Handel treiben, veräußern, abgeben von Dopingmitteln;162;2020
716520;Erwerb, Besitz, Verbringung von Dopingmitteln;1362;2020
716530;Selbstdoping (anwenden/ anwenden lassen), Erwerb und Besitz von Dopingmitteln, zur Verschaffung eines Vorteils im Wettbewerb;71;2020
719000;sonstige Straftaten (Nebengesetze) auf dem Wirtschaftssektor (z.B. Rennwett- und LotterieG, § 23 Abs. 3 GeschGehG und UWG § 16, VersicherungsaufsichtsG, WirtschaftsstrafG, Gewerbeordnung);613;2020
719010;Rennwett- und Lotteriegesetz;0;2020
719040;Gewerbeordnung;140;2020
719079;Sonstige Nebengesetze auf dem Wirtschaftssektor;415;2020
719200;Verletzung von Geschäftsgeheimnissen § 23 Abs. 3 GeschGehG, strafbare Werbung § 16 UWG;58;2020
720000;Straftaten gegen sonstige strafrechtliche Nebengesetze -ohne Verkehrsdelikte-;206559;2020
720001;Vereinsgesetz;592;2020
720002;Versammlungsgesetze des Bundes und der Länder;2907;2020
720005;Missbräuchliches Herstellen, Vertreiben oder Ausgeben von amtlichen Kennzeichen § 22a StVG;109;2020
720009;Telekommunikationsgesetz;75;2020
720011;Straftaten § 4 Gewaltschutzgesetz;11620;2020
720012;Straftaten § 1 EU-Bestechungsgesetz (EUBestG);1;2020
720013;Straftaten gemäß § 2 des Gesetzes zur Bekämpfung internationaler Bestechung (IntBestG);0;2020
720014;Luftsicherheitsgesetz;811;2020
720079;Sonstige strafrechtliche Nebengesetze;2083;2020
721000;Straftaten gegen § 27 Abs. 2 des Jugendschutzgesetzes;28;2020
722000;Straftaten gegen § 27 Abs. 1 des Jugendschutzgesetzes;21;2020
724000;Straftaten gegen § 24 des Passgesetzes;6;2020
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;147085;2020
725100;Unerlaubte Einreise § 95 Abs. 1 Nr. 3 und Abs. 2 Nr.1a Aufenthaltsgesetz;38334;2020
725110;Unerlaubte Einreise § 95 Abs. 1 Nr. 3 Aufenthaltsgesetz;36422;2020
725120;Unerlaubte Wiedereinreise entgegen oder in Zuwiderhandlung eines Einreise- und Aufenthaltsverbotes § 95 Abs. 2 Nr. 1a AufenthG;1912;2020
725200;Einschleusen von Ausländern § 96 Aufenthaltsgesetz;2995;2020
725210;Einschleusen von Ausländern § 96 Abs. 1 und 4 Aufenthaltsgesetz;2434;2020
725220;Einschleusen von Ausländern § 96 Abs. 2 Aufenthaltsgesetz;561;2020
725300;Erschleichen eines Aufenthaltstitels (§ 95 Abs. 2 Nr. 2 Aufenthaltsgesetz) durch unrichtige oder unvollständige Angaben oder Gebrauch eines so beschafften Aufenthaltstitels zur Täuschung im Rechtsverkehr;6829;2020
725310;Erschleichen oder Gebrauch eines Aufenthaltstitels (Visum);5601;2020
725311;Erschleichen oder Gebrauch eines Aufenthaltstitels (Visum) durch Scheinehe;176;2020
725312;Erschleichen oder Gebrauch eines Aufenthaltstitels (Visum) durch sonstigen Modus Operandi;5425;2020
725320;Erschleichen oder Gebrauch eines Aufenthaltstitels (Aufenthaltserlaubnis oder Niederlassungsbefugnis);1228;2020
725321;Erschleichen oder Gebrauch eines Aufenthaltstitels (Aufenthaltserlaubnis oder Niederlassungsbefugnis) durch Scheinehe;209;2020
725322;Erschleichen oder Gebrauch eines Aufenthaltstitels (Aufenthaltserlaubnis oder Niederlassungsbefugnis) durch sonstigen Modus Operandi;1019;2020
725400;Einschleusen mit Todesfolge, gewerbs- und bandenmäßiges Einschleusen von Ausländern § 97 Aufenthaltsgesetz;110;2020
