Schlüssel;Straftat;erfasste Fälle;Jahr
315700;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;178;2017
325*00;Einfacher Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern, Schaukästen und Vitrinen darunter:;362566;2017
325000;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von sonstigem Gut;21314;2017
325300;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von Fahrrädern;198;2017
325500;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von unbaren Zahlungsmitteln;8670;2017
326*00;Einfacher Ladendiebstahl;332384;2017
326000;Einfacher Ladendiebstahl von sonstigem Gut;332067;2017
326300;Einfacher Ladendiebstahl von Fahrrädern;317;2017
335*00;Einfacher Diebstahl in/aus Wohnungen;49339;2017
335000;Einfacher Diebstahl in/aus Wohnungen von sonstigem Gut;45910;2017
335400;Einfacher Diebstahl in/aus Wohnungen von Schusswaffen;63;2017
335500;Einfacher Diebstahl in/aus Wohnungen von unbaren Zahlungsmitteln;3274;2017
335800;Einfacher Diebstahl in/aus Wohnungen von Antiquitäten, Kunst- und sakralen Gegenständen;92;2017
340*00;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen;11195;2017
340000;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen von sonstigem Gut;7771;2017
340300;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen von Fahrrädern;3424;2017
345*00;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;10845;2017
345000;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut;10474;2017
345100;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;68;2017
345500;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;303;2017
350*00;Einfacher Diebstahl an/aus Kraftfahrzeugen;127055;2017
350000;Einfacher Diebstahl an/aus Kraftfahrzeugen von sonstigem Gut;121835;2017
350500;Einfacher Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln;5220;2017
371000;Einfacher Diebstahl von Betäubungsmitteln aus Apotheken;27;2017
372000;Einfacher Diebstahl von Betäubungsmitteln aus Arztpraxen;26;2017
373000;Einfacher Diebstahl von Betäubungsmitteln aus Krankenhäusern;271;2017
374000;Einfacher Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern;17;2017
375000;Einfacher Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln;95;2017
390000;Einfacher Taschendiebstahl von sonstigem Gut;80675;2017
390500;Einfacher Taschendiebstahl von unbaren Zahlungsmitteln;43340;2017
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;936572;2017
4.00E+100;Schwerer Diebstahl von Kraftwagen;26456;2017
4.00E+200;Schwerer Diebstahl von Mopeds und Krafträdern;16568;2017
4.00E+300;Schwerer Diebstahl von Fahrrädern;252355;2017
4**400;Schwerer Diebstahl von Schusswaffen;505;2017
4**500;Schwerer Diebstahl von unbaren Zahlungsmitteln;11750;2017
4**700;Schwerer Diebstahl von/aus Automaten;13582;2017
4**800;Schwerer Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;652;2017
400000;Sonstiger schwerer Diebstahl insgesamt §§ 243 - 244a StGB;137066;2017
400010;Besonders schwerer Fall des Diebstahls;133302;2017
400020;Sonstiger schwerer Diebstahl (ohne WED) §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3764;2017
400100;Schwerer Diebstahl insgesamt von Kraftwagen;25632;2017
400110;Besonders schwerer Fall des Diebstahls von Kraftwagen;24285;2017
400120;Schwerer Diebstahl von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1347;2017
400200;Schwerer Diebstahl insgesamt von Mopeds und Krafträdern;16247;2017
400210;Besonders schwerer Fall des Diebstahls von Mopeds und Krafträdern;16102;2017
400220;Schwerer Diebstahl von Mopeds und Krafträdern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;145;2017
400300;Schwerer Diebstahl insgesamt von Fahrrädern;226761;2017
400310;Besonders schwerer Fall des Diebstahls von Fahrrädern;226350;2017
400320;Schwerer Diebstahl von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;411;2017
400400;Schwerer Diebstahl insgesamt von Schusswaffen;146;2017
400410;Besonders schwerer Fall des Diebstahls von Schusswaffen;139;2017
400420;Schwerer Diebstahl von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;7;2017
400500;Schwerer Diebstahl insgesamt von unbaren Zahlungsmitteln;1355;2017
400510;Besonders schwerer Fall des Diebstahls von unbaren Zahlungsmitteln;1276;2017
400520;Schwerer Diebstahl von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;79;2017
400700;Schwerer Diebstahl insgesamt von/aus Automaten;10263;2017
400710;Besonders schwerer Fall des Diebstahls von/aus Automaten;10020;2017
400720;Schwerer Diebstahl von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;243;2017
400800;Schwerer Diebstahl insgesamt von Antiquitäten, Kunst- und sakralen Gegenständen;439;2017
400810;Besonders schwerer Fall des Diebstahls von Antiquitäten, Kunst- und sakralen Gegenständen;436;2017
400820;Schwerer Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3;2017
405*00;Schwerer Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;1306;2017
405000;Schwerer Diebstahl insgesamt in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;1306;2017
405010;Besonders schwerer Fall des Diebstahls in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;1025;2017
405020;Schwerer Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;281;2017
410*00;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;71267;2017
410000;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;67138;2017
410010;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;65978;2017
410020;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1160;2017
410100;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;676;2017
410110;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;612;2017
410120;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;64;2017
410200;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;321;2017
410210;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;311;2017
410220;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern, §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;10;2017
410300;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;1456;2017
410310;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;1441;2017
410320;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;15;2017
410400;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;69;2017
410410;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;61;2017
410420;Schwerer Diebstahlin/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;8;2017
410500;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;783;2017
410510;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;748;2017
410520;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;35;2017
410700;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;688;2017
410710;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;669;2017
410720;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;19;2017
410800;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;136;2017
410810;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;126;2017
410820;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;10;2017
415*00;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen;19807;2017
415000;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;16881;2017
415010;Besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;16571;2017
415020;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;310;2017
415500;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;295;2017
415510;Besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;254;2017
415520;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;41;2017
415700;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;2631;2017
415710;besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;2568;2017
415720;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;63;2017
425*00;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern, Schaukästen und Vitrinen darunter:;48962;2017
425000;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut;27092;2017
425010;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut;25742;2017
425020;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut, §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1350;2017
425300;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Fahrrädern;366;2017
425310;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Fahrrädern;340;2017
425320;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp.von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;26;2017
425400;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen;40;2017
425410;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen;24;2017
425420;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;16;2017
425500;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln;464;2017
425510;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln;376;2017
425520;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;88;2017
426*00;Schwerer Ladendiebstahl;21000;2017
426000;Schwerer Ladendiebstahl insgesamt;21000;2017
426010;Besonders schwerer Fall des Ladendiebstahls;14470;2017
426020;Schwerer Ladendiebstahl §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;6530;2017
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;116540;2017
435000;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 StGB von sonstigem Gut;66782;2017
435020;Wohnungseinbruchdiebstahl (ohne TWE) bandenmäßig § 244a StGB;876;2017
435400;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 StGB von Schusswaffen;159;2017
435500;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 StGB von unbaren Zahlungsmitteln;795;2017
435800;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 StGB von Antiquitäten, Kunst- und sakralen Gegenständen;62;2017
436*00;Tageswohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3, 244a StGB;47866;2017
436000;Tageswohnungseinbruch von sonstigem Gut;46482;2017
436020;Tageswohnungseinbruchdiebstahl bandenmäßig § 244a StGB;814;2017
436400;Tageswohnungseinbruch von Schusswaffen;91;2017
436500;Tageswohnungseinbruch von unbaren Zahlungsmitteln;464;2017
436800;Tageswohnungseinbruch von Antiquitäten, Kunst- und sakralen Gegenständen;15;2017
440*00;Schwerer Diebstahl in/aus Boden-, Kellerräumen und Waschküchen;93212;2017
440000;Schwerer Diebstahl insgesamt in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;69440;2017
440010;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;69249;2017
440020;Schwerer Diebstahl in/aus Boden-, Kellerräumen, Waschküchen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;191;2017
440300;Schwerer Diebstahl insgesamt in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern;23772;2017
440310;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern;23672;2017
440320;Schwerer Diebstahl in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;100;2017
445*00;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;14088;2017
445000;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut;13846;2017
445010;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut;13611;2017
445020;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;235;2017
445100;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;148;2017
445110;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;127;2017
445120;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;21;2017
445500;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;94;2017
445510;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;87;2017
445520;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;7;2017
450*00;Schwerer Diebstahl an/aus Kraftfahrzeugen;149873;2017
450000;Schwerer Diebstahl insgesamt an/aus Kraftfahrzeugen von sonstigem Gut;143113;2017
450010;Besonders schwerer Fall des Diebstahls an/aus Kraftfahrzeugen von sonstigem Gut;139723;2017
450020;Schwerer Diebstahl an/aus Kraftfahrzeugen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3390;2017
450500;Schwerer Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln;6760;2017
450510;Besonders schwerer Fall des Diebstahls aus Kraftfahrzeugen von unbaren Zahlungsmitteln;6694;2017
450520;Schwerer Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;66;2017
471000;Schwerer Diebstahl von Betäubungsmitteln aus Apotheken;94;2017
471010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Apotheken;89;2017
471020;Schwerer Diebstahl von Betäubungsmitteln aus Apotheken §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;5;2017
472000;Schwerer Diebstahl von Betäubungsmitteln aus Arztpraxen;67;2017
472010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Arztpraxen;66;2017
472020;Schwerer Diebstahl von Betäubungsmitteln aus Arztpraxen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1;2017
473000;Schwerer Diebstahl von Betäubungsmitteln aus Krankenhäusern;57;2017
473010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Krankenhäusern;55;2017
473020;Schwerer Diebstahl von Betäubungsmitteln aus Krankenhäusern gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;2;2017
474000;Schwerer Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern;4;2017
474010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln bei Herstellern und Großhändlern;4;2017
474020;Schwerer Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;2017
475000;Schwerer Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln;25;2017
475010;Besonders schwerer Fall des Diebstahls von Rezeptformularen zur Erlangung von Betäubungsmitteln;23;2017
475020;Schwerer Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;2;2017
490000;Schwerer Taschendiebstahl insgesamt von sonstigem Gut;2621;2017
490010;Besonders schwerer Fall des Taschendiebstahl von sonstigem Gut;2170;2017
490020;Schwerer Taschendiebstahl von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;451;2017
490500;Schwerer Taschendiebstahl von unbaren Zahlungsmitteln;740;2017
490510;Besonders schwerer Fall des Taschendiebstahl von unbaren Zahlungsmitteln;628;2017
490520;Schwerer Taschendiebstahl von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;112;2017
****00;Diebstahl insgesamt und zwar:;2092994;2017
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;33263;2017
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;20851;2017
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;300006;2017
***400;Diebstahl insgesamt von Schusswaffen;698;2017
***500;Diebstahl insgesamt von unbaren Zahlungsmitteln;120351;2017
***700;Diebstahl insgesamt von/aus Automaten;15625;2017
***800;Diebstahl insgesamt von Antiquitäten, Kunst- und sakralen Gegenständen;1404;2017
*05*00;Diebstahl insgesamt in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;4084;2017
*10*00;Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;107824;2017
*15*00;Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen;49279;2017
*25*00;Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern, Schaukästen und Vitrinen darunter:;411528;2017
*26*00;Ladendiebstahl insgesamt;353384;2017
*35*00;Diebstahl insgesamt in/aus Wohnungen;165879;2017
*40*00;Diebstahl insgesamt in/aus Boden-, Kellerräumen und Waschküchen;104407;2017
*45*00;Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;24933;2017
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;276928;2017
*71000;Diebstahl insgesamt von Betäubungsmitteln aus Apotheken;121;2017
*72000;Diebstahl insgesamt von Betäubungsmitteln aus Arztpraxen;93;2017
*73000;Diebstahl insgesamt von Betäubungsmitteln aus Krankenhäusern;328;2017
*74000;Diebstahl insgesamt von Betäubungsmitteln bei Herstellern und Großhändlern;21;2017
*75000;Diebstahl insgesamt von Rezeptformularen zur Erlangung von Betäubungsmitteln;120;2017
*90*00;Taschendiebstahl insgesamt;127376;2017
500000;Vermögens- und Fälschungsdelikte;1119704;2017
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a, 265b StGB;910352;2017
511000;Waren- und Warenkreditbetrug;292617;2017
511100;Betrügerisches Erlangen von Kfz §§ 263, 263a StGB;1793;2017
511110;Betrügerisches Erlangen von Kfz § 263 StGB;1717;2017
511120;Betrügerisches Erlangen von Kfz § 263a StGB;76;2017
511200;Sonstiger Warenkreditbetrug;185032;2017
511201;Tankbetrug;71481;2017
511210;Weitere Arten des Warenkreditbetruges §§ 263, 263a StGB;113551;2017
511211;Weitere Arten des Warenkreditbetruges § 263 StGB;82967;2017
511212;Weitere Arten des Warenkreditbetruges § 263a StGB;30584;2017
511300;Warenbetrug;105792;2017
513000;Kapitalanlage- und Anlagebetrug;27471;2017
513100;Prospektbetrug (Kapitalanlagebetrug) § 264a StGB;27;2017
513200;Anlagebetrug § 263 StGB;27444;2017
514000;Geldkreditbetrug;4855;2017
514100;Kreditbetrug § 265b StGB (im geschäftlichen Verkehr);234;2017
514200;Subventionsbetrug § 264 StGB;629;2017
514300;Krediterlangungsbetrug § 263 StGB;3992;2017
515000;Erschleichen von Leistungen § 265a StGB;245696;2017
515001;Beförderungserschleichung;242537;2017
515079;Sonstiges Erschleichen von Leistungen;3159;2017
516000;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter unbarer Zahlungsmittel;63900;2017
516200;Betrug mittels rechtswidrig erlangter Zahlungskarten ohne PIN (Lastschriftverfahren);18092;2017
516300;Computerbetrug mittels rechtswidrig erlangter Zahlungskarten mit PIN § 263a StGB;21960;2017
516500;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter Daten von Zahlungskarten §§ 263, 263a StGB;17323;2017
516510;Betrug mittels rechtswidrig erlangter Daten von Zahlungskarten § 263 StGB;8258;2017
516520;Computerbetrug mittels rechtswidrig erlangter Daten von Zahlungskarten § 263a StGB;9065;2017
516900;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel §§ 263, 263a StGB;6525;2017
516910;Betrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel § 263 StGB;4028;2017
516920;Computerbetrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel § 263a StGB;2497;2017
517000;Sonstiger Betrug;275813;2017
517100;Leistungsbetrug;20977;2017
517200;Leistungskreditbetrug §§ 263, 263a StGB;33358;2017
517210;Leistungskreditbetrug § 263 StGB;25930;2017
517220;Leistungskreditbetrug § 263a StGB;7428;2017
517400;Betrug z.N.v. Versicherungen und Versicherungsmissbrauch §§ 263, 265 StGB;5524;2017
517410;Betrug zum Nachteil von Versicherungen;5428;2017
517420;Versicherungsmissbrauch;96;2017
517500;Computerbetrug (sonstiger) § 263a StGB (soweit nicht unter den Schlüsseln 511120, 511212, 516300, 516520, 516920, 517220, 517900, 518112 bzw. 518302 zu erfassen);13338;2017
517510;Computerbetrug (sonstiger) § 263a Abs. 1 und 2 StGB;13168;2017
517520;Vorbereitung des Computerbetruges § 263a Abs. 3 StGB;170;2017
517600;Provisionsbetrug;1240;2017
517800;Sozialleistungsbetrug;18232;2017
517900;Missbräuchliche Nutzung von Telekommunikationsdiensten § 263a StGB;473;2017
518100;Abrechnungsbetrug;7712;2017
518110;Abrechnungsbetrug im Gesundheitswesen §§ 263, 263a StGB;5588;2017
518111;Abrechnungsbetrug im Gesundheitswesen § 263 StGB;5570;2017
518112;Abrechnungsbetrug im Gesundheitswesen § 263a StGB;18;2017
518179;Sonstiger Abrechnungsbetrug;2124;2017
518200;Einmietbetrug;7731;2017
518300;Überweisungsbetrug §§ 263, 263a StGB;16753;2017
518301;Überweisungsbetrug § 263 StGB;15820;2017
518302;Überweisungsbetrug § 263a StGB;933;2017
518800;Kreditvermittlungsbetrug § 263 StGB;449;2017
518900;Sonstige weitere Betrugsarten;150026;2017
520000;Veruntreuungen §§ 266, 266a, 266b StGB;18385;2017
521000;Untreue § 266 StGB;6041;2017
521079;Sonstige Untreue;5948;2017
521100;Untreue bei Kapitalanlagegeschäften;93;2017
522000;Vorenthalten und Veruntreuen von Arbeitsentgelt § 266a StGB;10964;2017
523000;Missbrauch von Scheck- und Kreditkarten § 266b StGB;1380;2017
530000;Unterschlagung §§ 246, 247, 248a StGB;106727;2017
530079;Unterschlagung sonstiger Güter/Sachen §§ 246, 247, 248a StGB - ohne von Kfz;99557;2017
531000;Unterschlagung von Kfz §§ 246, 247 StGB;7170;2017
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;74912;2017
540001;Sonstige Urkundenfälschung § 267 StGB;54193;2017
540002;Mittelbare Falschbeurkundung;3415;2017
540003;Verändern von amtlichen Ausweisen;344;2017
540004;Urkundenunterdrückung, Veränderung einer Grenzbezeichnung § 274 StGB;709;2017
540005;Vorbereitung der Fälschung von amtlichen Ausweisen;34;2017
540006;Verschaffen von falschen amtlichen Ausweisen;2801;2017
540007;Fälschung von Gesundheitszeugnissen;42;2017
540008;Ausstellen unrichtiger Gesundheitszeugnisse;95;2017
540009;Gebrauch unrichtiger Gesundheitszeugnisse;22;2017
