Schlüssel;Straftat;erfasste Fälle;Jahr
652000;Vorteilsgewährung, Bestechung §§ 333, 334, 335 StGB;624;2015
652100;Vorteilsgewährung § 333 StGB;153;2015
652200;Bestechung § 334 StGB;458;2015
652300;Bestechung - gewerbsmäßig oder als Mitglied einer Bande nach § 335 Abs. 2 Nr. 3 StGB;7;2015
652400;Alle sonstigen besonders schweren Fälle der Bestechung nach § 335 StGB;6;2015
655000;Sonstige Straftaten im Amt §§ 258a, 339-353d, 355, 357 StGB;3216;2015
655001;Strafvereitelung im Amt;483;2015
655002;Rechtsbeugung;154;2015
655003;Aussageerpressung;4;2015
655004;Verfolgung Unschuldiger;87;2015
655005;Vollstreckung gegen Unschuldige;5;2015
655006;Falschbeurkundung im Amt;147;2015
655007;Gebührenüberhebung;470;2015
655008;Abgabenüberhebung, Leistungskürzung;8;2015
655009;Vertrauensbruch im auswärtigen Dienst;0;2015
655010;Verbotene Mitteilungen über Gerichtsverhandlungen;27;2015
655011;Verletzung des Steuergeheimnisses;8;2015
655012;Verleitung eines Untergebenen zu Straftaten;14;2015
655100;Körperverletzung im Amt § 340 StGB;1526;2015
655200;Verletzung des Dienstgeheimnisses § 353b StGB;283;2015
656000;Wettbewerbsbeschränkende Absprachen bei Ausschreibungen § 298 StGB;94;2015
657000;Bestechlichkeit und Bestechung im geschäftlichen Verkehr §§ 299, 300 StGB;404;2015
657100;Bestechlichkeit und Bestechung gemäß § 299 StGB;369;2015
657110;Bestechlichkeit und Bestechung gemäß § 299 Abs. 1 und 2 StGB;189;2015
657120;Bestechlichkeit und Bestechung gemäß § 299 Abs. 3 StGB;180;2015
657200;Bestechlichkeit und Bestechung, gewerbsmäßig oder als Mitglied einer Bande gemäß § 300 Satz 2 Nr. 2 StGB;13;2015
657300;Bestechlichkeit und Bestechung, Vorteil großen Ausmaßes gemäß § 300 Satz 2 Nr. 1 StGB;22;2015
660000;Strafbarer Eigennutz §§ 284, 285, 287-293, 297 StGB;5548;2015
660010;Vereiteln der Zwangsvollstreckung;284;2015
660020;Pfandkehr;459;2015
660030;Unbefugter Gebrauch von Pfandsachen;0;2015
660040;Gefährdung von Schiffen, Kraft- und Luftfahrzeugen durch Bannware;3;2015
661000;Glücksspiel §§ 284, 285, 287 StGB;502;2015
661010;Unerlaubte Veranstaltung eines Glücksspiels;372;2015
661020;Beteiligung am unerlaubten Glückspiel;126;2015
661030;Unerlaubte Veranstaltung einer Lotterie oder Ausspielung;4;2015
662000;Wilderei §§ 292, 293 StGB;3652;2015
662001;Fischwilderei;2684;2015
662100;Jagdwilderei § 292 StGB;968;2015
663000;Wucher § 291 StGB;648;2015
670000;Alle sonstigen Straftaten gemäß StGB - ohne Verkehrsdelikte -;892857;2015
670001;Falsche uneidliche Aussage (Falschaussage);4868;2015
670002;Meineid;106;2015
670003;Falsche Versicherung an Eides statt;5165;2015
670005;Verleitung zur Falschaussage;116;2015
670006;Fahrlässiger Falscheid, fahrlässige falsche Versicherung an Eides statt;29;2015
670007;Falsche Verdächtigung;16845;2015
670008;Beschimpfung von Bekenntnissen, Religionsgemeinschaften und Weltanschauungsvereinigungen;83;2015
670009;Störung der Religionsausübung;67;2015
670010;Störung einer Bestattungsfeier;12;2015
670011;Störung der Totenruhe;1910;2015
670012;Personenstandsfälschung;40;2015
670013;Doppelehe;29;2015
670014;Beischlaf zwischen Verwandten;26;2015
670015;Üble Nachrede und Verleumdung gegen Personen des politischen Lebens;224;2015
670016;Verletzung der Vertraulichkeit des Wortes;1144;2015
670017;Verletzung des Briefgeheimnisses;3475;2015
670018;Verletzung von Privatgeheimnissen;419;2015
670019;Verwertung fremder Geheimnisse;7;2015
670020;Verletzung des Post- u. Fernmeldegeheimnisses;2231;2015
670021;Aussetzung;60;2015
670024;Gefährliche Eingriffe in den Bahn-, Schiffs- und Luftverkehr;2798;2015
670025;Gefährliche Eingriffe in den Straßenverkehr;16955;2015
670026;Störung öffentlicher Betriebe;409;2015
670027;Störung von Telekommunikationsanlagen;713;2015
670029;Baugefährdung;121;2015
670030;Vollrausch;62;2015
670031;Gefährdung einer Entziehungskur;20;2015
670032;Unterlassene Hilfeleistung;1722;2015
670033;Parteiverrat;110;2015
670034;Verletzung des höchstpersönlichen Lebensbereiches durch Bildaufnahmen;5392;2015
670079;Sonstige weitere Straftaten gemäß StGB;9;2015
671000;Verletzung der Unterhaltspflicht § 170 StGB;7304;2015
672000;Verletzung der Fürsorge- oder Erziehungspflicht § 171 StGB;1388;2015
673000;Beleidigung §§ 185-187, 189 StGB;218414;2015
673010;Beleidigung ohne sexuelle Grundlage;159134;2015
673020;Üble Nachrede ohne sexuelle Grundlage;11498;2015
673030;Verleumdung ohne sexuelle Grundlage;17382;2015
673040;Verunglimpfung des Andenkens Verstorbener ohne sexuelle Grundlage;94;2015
673100;Beleidigung auf sexueller Grundlage §§ 185-187, 189 StGB;30306;2015
673110;Beleidigung auf sexueller Grundlage;27461;2015
673120;Üble Nachrede auf sexueller Grundlage;1256;2015
673130;Verleumdung auf sexueller Grundlage;1572;2015
673140;Verunglimpfung des Andenkens Verstorbener auf sexueller Grundlage;17;2015
674000;Sachbeschädigung §§ 303-305a StGB;577017;2015
674010;Sachbeschädigung gemäß § 303 StGB ohne Schl. 674100 u. 674300;200459;2015
674011;Sachbeschädigung durch Graffiti ohne Schl. 674111 u. 674311;36586;2015
674012;Sachbeschädigung durch Feuer ohne Schl. 674312;11136;2015
674019;Sonstige Sachbeschädigung ohne Schl. 674119 u. 674319;152737;2015
674020;Gemeinschädliche Sachbeschädigung ohne Schl. 674320;10043;2015
674021;Gemeinschädliche Sachbeschädigung durch Graffiti ohne Schl. 674321;2433;2015
674022;Gemeinschädliche Sachbeschädigung durch Feuer ohne Schl. 674322;562;2015
674029;Sonstige gemeinschädliche Sachbeschädigung ohne Schl. 674329;7048;2015
674030;Zerstörung von Bauwerken ohne Schl. 674330;42;2015
674100;Sachbeschädigung an Kfz;213428;2015
674111;Sachbeschädigung durch Graffiti an Kfz;4153;2015
674119;Sonstige Sachbeschädigung an Kfz;209275;2015
674200;Datenveränderung, Computersabotage §§ 303a, 303b StGB;3537;2015
674210;Datenveränderung;2656;2015
674220;Computersabotage;881;2015
674300;Sonstige Sachbeschädigung auf Straßen, Wegen oder Plätzen;149087;2015
674310;Sonstige Sachbeschädigung auf Straßen, Wegen oder Plätzen gemäß § 303 StGB;131926;2015
674311;Sonstige Sachbeschädigung durch Graffiti auf Straßen, Wegen oder Plätzen;50492;2015
674312;Sonstige Sachbeschädigung durch Feuer auf Straßen, Wegen oder Plätzen;9091;2015
674319;Sonstige Sachbeschädigung auf Straßen, Wegen oder Plätzen;72343;2015
674320;Gemeinschädliche Sachbeschädigung auf Straßen, Wegen oder Plätzen;17137;2015
674321;Gemeinschädliche Sachbeschädigung durch Graffiti auf Straßen, Wegen oder Plätzen;2959;2015
674322;Gemeinschädliche Sachbeschädigung durch Feuer auf Straßen, Wegen oder Plätzen;956;2015
674329;Sonstige gemeinschädliche Sachbeschädigung auf Straßen, Wegen oder Plätzen;13222;2015
674330;Zerstörung von Bauwerken auf Straßen, Wegen oder Plätzen;24;2015
674500;Zerstörung wichtiger Arbeitsmittel § 305a StGB;421;2015
674512;Zerstörung wichtiger Arbeitsmittel durch Feuer;10;2015
674519;Sonstige Zerstörung wichtiger Arbeitsmittel;411;2015
675000;Sprengstoff- und Strahlungsverbrechen §§ 307-312 StGB;1436;2015
675100;Herbeiführen einer Explosion durch Kernenergie § 307 StGB;0;2015
675200;Herbeiführen einer Sprengstoffexplosion § 308 StGB;1422;2015
675300;Missbrauch ionisierender Strahlen § 309 StGB;1;2015
675400;Vorbereitung eines Explosions- oder Strahlungsverbrechens § 310 StGB;12;2015
675500;Freisetzen ionisierender Strahlen § 311 StGB;1;2015
675600;Fehlerhafte Herstellung einer kerntechnischen Anlage § 312 StGB;0;2015
676000;Straftaten gegen die Umwelt §§ 324, 324a, 325-330a StGB;12485;2015
676010;Bodenverunreinigung 324a StGB;941;2015
676011;Bodenverunreinigung;933;2015
676012;Bodenverunreinigung - besonders schwerer Fall;8;2015
676100;Gewässerverunreinigung § 324 StGB;2661;2015
676101;Gewässerverunreinigung;2637;2015
676102;Gewässerverunreinigung - besonders schwerer Fall;24;2015
676200;Luftverunreinigung § 325 StGB;119;2015
676201;Luftverunreinigung;112;2015
676202;Luftverunreinigung - besonders schwerer Fall;7;2015
676300;Verursachen von Lärm, Erschütterungen und nichtionisierenden Strahlen § 325a StGB;17;2015
676301;Verursachen von Lärm, Erschütterungen und nichtionisierenden Strahlen;16;2015
676302;Verursachen von Lärm, Erschütterungen und nichtionisierenden Strahlen - besonders schwerer Fall;1;2015
676400;Unerlaubter Umgang mit Abfällen § 326 außer Abs. 2 StGB;7703;2015
676410;Unerlaubter Umgang mit Abfällen § 326 Abs. 1 StGB;7620;2015
676411;Unerlaubter Umgang mit Abfällen § 326 Abs. 1 StGB;7518;2015
676412;Unerlaubter Umgang mit Abfällen § 326 Abs. 1 StGB - besonders schwerer Fall;102;2015
676420;Unerlaubter Umgang mit Abfällen § 326 Abs. 3 StGB;83;2015
676421;Unerlaubter Umgang mit Abfällen § 326 Abs. 3 StGB;77;2015
676422;Unerlaubter Umgang mit Abfällen § 326 Abs. 3 StGB - besonders schwerer Fall;6;2015
676500;Unerlaubtes Betreiben von Anlagen § 327 StGB;402;2015
676510;Unerlaubtes Betreiben von Anlagen § 327 StGB Abs. 1 (kerntechnische Anlage und Kernbrennstoffe);0;2015
676511;Unerlaubtes Betreiben von Anlagen § 327 Abs. 1 (kerntechnische Anlage und Kernbrennstoffe);0;2015
676512;Unerlaubtes Betreiben von Anlagen § 327 Abs. 1 (kerntechnische Anlage und Kernbrennstoffe) - besonders schwerer Fall;0;2015
676520;Unerlaubtes Betreiben von Anlagen § 327 Abs. 2;402;2015
676521;Unerlaubtes Betreiben von Anlagen § 327 Abs. 2;391;2015
676522;Unerlaubtes Betreiben von Anlagen § 327 Abs. 2 - besonders schwerer Fall;11;2015
676600;Unerlaubter Umgang mit radioaktiven Stoffen und anderen gefährlichen Gütern § 328 StGB;108;2015
676610;Unerlaubter Umgang mit radioaktiven Stoffen § 328 StGB Abs. 1 und 2;14;2015
676611;Unerlaubter Umgang mit radioaktiven Stoffen § 328 StGB Abs. 1 und 2;14;2015
676612;Unerlaubter Umgang mit radioaktiven Stoffen § 328 StGB Abs. 1 und 2 - besonders schwerer Fall;0;2015
676620;Unerlaubter Umgang mit anderen gefährlichen Stoffen und Gütern § 328 Abs. 3 StGB;94;2015
676621;Unerlaubter Umgang mit anderen gefährlichen Stoffen und Gütern § 328 Abs. 3 StGB;83;2015
676622;Unerlaubter Umgang mit anderen gefährlichen Stoffen und Gütern § 328 Abs. 3 StGB - besonders schwerer Fall;11;2015
676700;Gefährdung schutzbedürftiger Gebiete § 329 StGB;28;2015
676701;Gefährdung schutzbedürftiger Gebiete;23;2015
676702;Gefährdung schutzbedürftiger Gebiete - besonders schwerer Fall;5;2015
676800;Abfallein- / -aus- und -durchfuhr gemäß § 326 Abs. 2 StGB;412;2015
676810;Ungenehmigte Einfuhr von Abfällen § 326 Abs. 2 StGB;100;2015
676811;Ungenehmigte Einfuhr von Abfällen;98;2015
676812;Ungenehmigte Einfuhr von Abfällen - besonders schwerer Fall;2;2015
676820;Ungenehmigte Ausfuhr von Abfällen § 326 Abs. 2 StGB;267;2015
676821;Ungenehmigte Ausfuhr von Abfällen;265;2015
676822;Ungenehmigte Ausfuhr von Abfällen - besonders schwerer Fall;2;2015
676830;Ungenehmigte Durchfuhr von Abfällen § 326 Abs. 2 StGB;45;2015
676831;Ungenehmigte Durchfuhr von Abfällen;45;2015
676832;Ungenehmigte Durchfuhr von Abfällen - besonders schwerer Fall;0;2015
676900;Schwere Gefährdung durch Freisetzen von Giften § 330a StGB;94;2015
677000;Gemeingefährliche Vergiftung gemäß § 314 StGB;5;2015
678000;Ausspähen, Abfangen von Daten einschl. Vorbereitungshandlungen gemäß §§ 202a, 202b, 202c StGB;9629;2015
678010;Ausspähen von Daten gemäß § 202a StGB;8778;2015
678020;Abfangen von Daten gemäß § 202b StGB;113;2015
678030;Vorbereiten des Ausspähens und Abfangens von Daten gemäß § 202c StGB;738;2015
679000;Weitere Straftaten mit Umweltrelevanz gemäß StGB;12;2015
679010;Herbeiführen einer Überschwemmung § 313 StGB;6;2015
679020;Beschädigung wichtiger Anlagen § 318 StGB;6;2015
700000;Strafrechtliche Nebengesetze;767424;2015
710000;Straftaten gegen strafrechtliche Nebengesetze auf dem Wirtschaftssektor;21346;2015
712000;Straftaten nach AktG, GenG, GmbHG, HGB, RechnungslegungsG, UmwandlungsG, InsO;6791;2015
712010;Aktiengesetz;7;2015
712020;Handelsgesetzbuch;57;2015
712030;GmbH-Gesetz;230;2015
712040;Genossenschaftsgesetz;0;2015
712050;Rechnungslegungsgesetz;0;2015
712060;Umwandlungsgesetz;2;2015
712200;Insolvenzverschleppung § 15a InsO;6495;2015
713000;Delikte im Zusammenhang mit Schwarzarbeitbekämpfungsgesetz und Arbeitnehmerüberlassungsgesetz;139;2015
713010;Arbeitnehmerüberlassungsgesetz;6;2015
713030;Schwarzarbeitbekämpfungsgesetz;133;2015
714000;Straftaten i.V.m. dem Bankgewerbe sowie Wertpapierhandelsgesetz (Güd-Kreditwesen, BörsenG, DepotG, PfandBG, § 35 BundesbankG, ZAG);323;2015
714010;Bundesbankgesetz;0;2015
714020;Börsengesetz;0;2015
714030;Pfandbriefgesetz;0;2015
714040;Kreditwesengesetz;101;2015
714050;Depotgesetz;0;2015
714060;Wertpapierhandelsgesetz;158;2015
714070;Zahlungsdiensteaufsichtsgesetz;64;2015
715000;Straftaten im Zusammenhang mit Urheberrechtsbestimmungen (UrheberrechtsG, MarkenG, § 17 UWG, DesignG,GebrauchsmusterG, KunsturheberrechtsG, PatentG, HalbleiterschutzG);7699;2015
715010;Markengesetz;1640;2015
715020;Designgesetz;31;2015
715030;Gebrauchsmustergesetz;13;2015
715040;Kunsturheberrechtsgesetz;3313;2015
715050;Urheberrechtsgesetz -sonstige Verstöße- (ohne Schl. 715100 u. 715200);1797;2015
715060;Patentgesetz;24;2015
715070;Halbleiterschutzgesetz;0;2015
715100;Softwarepiraterie (private Anwendung z.B. Computerspiele);326;2015
715200;Softwarepiraterie in Form gewerbsmäßigen Handelns;159;2015
715300;Verrat von Betriebs- und Geschäftsgeheimnissen nach § 17 Abs. 1 und 4 UWG;261;2015
715400;Verrat von Betriebs- und Geschäftsgeheimnissen gemäß § 17 Abs. 2 und 4 UWG;135;2015
716000;Straftaten im Zusammenhang mit Lebens- und Arzneimitteln (z.B. Lebensmittel- und Futtermittelgesetzbuch, ArzneimittelG, WeinG);5317;2015
716030;Straftaten nach dem Gentechnikgesetz;1;2015
716079;Sonstige Straftaten im Zusammenhang mit Lebensmitteln - soweit nicht unter anderen Schlüsseln zu erfassen -;50;2015
716100;Straftaten nach dem Lebensmittel- und Futtermittelgesetzbuch;1729;2015
716300;Straftaten nach dem Weingesetz;106;2015
716400;Straftaten nach dem Arzneimittelgesetz (AMG);3431;2015
716410;Doping im Sport;1069;2015
716411;Inverkehrbringen, Verschreiben, Anwendung bei Dritten von Arzneimitteln zu Dopingzwecken im Sport;181;2015
716412;Besitz oder Erwerb von Arzneimitteln oder Wirkstoffen zu Dopingzwecken im Sport;888;2015
716420;illegale Arzneimittel in der legalen Verteilerkette (iAMidlegV);121;2015
716421;Inverkehrbringen von bedenklichen Arzneimitteln (iAMidlegV);74;2015
716422;Inverkehrbringen von oder Handel treiben mit gefälschten Arzneimitteln, Wirkstoffen (iAMidlegV);13;2015
716423;Inverkehrbringen nicht zugelassener Arzneimittel (iAMidlegV);34;2015
716430;Arzneimittel in der illegalen Verteilerkette (AMidillegV);680;2015
716431;Inverkehrbringen von bedenklichen Arzneimitteln (AMidillegV);61;2015
716432;Inverkehrbringen von oder Handel treiben mit gefälschten Arzneimitteln, Wirkstoffen (AMidillegV);26;2015
716433;Inverkehrbringen nicht zugelassener Arzneimittel, Illegaler Handel oder Abgabe von verschreibungspflichtigen Arzneimitteln gemäß §§ 96 Nr. 5, 95 (1) 4 AMG (AMidillegV);593;2015
716440;Herstellen gefälschter Arzneimittel oder Wirkstoffe;3;2015
716450;Illegaler Umgang mit Tierarzneimitteln;56;2015
716460;Straftaten nach dem AMG gemäß § 95 (1) 2, 3, 5, 5a;1249;2015
716470;Straftaten nach dem AMG gemäß § 96 ohne die Nummern 5, 15-18a und 20b;253;2015
719000;sonstige Straftaten (Nebengesetze) auf dem Wirtschaftssektor (z.B. Rennwett- und LotterieG, UWG ohne § 17, VersicherungsaufsichtsG, WirtschaftsstrafG, Gewerbeordnung);1077;2015
719010;Rennwett- und Lotteriegesetz;1;2015
719040;Gewerbeordnung;201;2015
719079;Sonstige Nebengesetze auf dem Wirtschaftssektor;743;2015
719200;Straftaten nach UWG ohne § 17;132;2015
720000;Straftaten gegen sonstige strafrechtliche Nebengesetze -ohne Verkehrsdelikte-;455374;2015
720001;Vereinsgesetz;663;2015
720002;Versammlungsgesetze des Bundes und der Länder;4027;2015
720005;Missbräuchliches Herstellen, Vertreiben oder Ausgeben von amtlichen Kennzeichen § 22a StVG;369;2015
720009;Telekommunikationsgesetz;264;2015
720011;Straftaten gemäß § 4 Gewaltschutzgesetz;9217;2015
720012;Straftaten gemäß § 1 EU-Bestechungsgesetz (EUBestG);0;2015
720013;Straftaten gemäß §§ 1 und 2 des Gesetzes zur Bekämpfung internationaler Bestechung (IntBestG);9;2015
720014;Luftsicherheitsgesetz;97;2015
720079;Sonstige strafrechtliche Nebengesetze;1689;2015
721000;Straftaten gegen § 27 Abs. 2 des Jugendschutzgesetzes;34;2015
722000;Straftaten gegen § 27 Abs. 1 des Jugendschutzgesetzes;77;2015
724000;Straftaten gegen § 24 des Passgesetzes;13;2015
725000;Straftaten gegen das Aufenthalts-, das Asylverfahrens- und das Freizügigkeitsgesetz/EU;402741;2015
725100;Unerlaubte Einreise gemäß § 95 Abs. 1 Nr. 3 und Abs. 2 Nr.1a Aufenthaltsgesetz;154188;2015
725110;Unerlaubte Einreise gemäß § 95 Abs. 1 Nr. 3 Aufenthaltsgesetz;152688;2015
725120;Unerlaubte Wiedereinreise nach Ausweisung/Abschiebung gemäß § 95 Abs. 2 Nr. 1a Aufenthaltsgesetz;1500;2015
725200;Einschleusen von Ausländern gemäß § 96 Aufenthaltsgesetz;5140;2015
725210;Einschleusen von Ausländern gemäß § 96 Abs. 1 und 4 Aufenthaltsgesetz;3973;2015
725220;Einschleusen von Ausländern gemäß § 96 Abs. 2 Aufenthaltsgesetz;1167;2015
725300;Erschleichen eines Aufenthaltstitels (gemäß § 95 Abs. 2 Nr. 2 Aufenthaltsgesetz) durch unrichtige oder unvollständige Angaben oder Gebrauch eines so beschafften Aufenthaltstitels zur Täuschung im Rechtsverkehr;3668;2015
725310;Erschleichen oder Gebrauch eines Aufenthaltstitels (Visum);2985;2015
725311;Erschleichen oder Gebrauch eines Aufenthaltstitels (Visum) durch Scheinehe;218;2015
725312;Erschleichen oder Gebrauch eines Aufenthaltstitels (Visum) durch sonstigen Modus Operandi;2767;2015
725320;Erschleichen oder Gebrauch eines Aufenthaltstitels (Aufenthaltserlaubnis oder Niederlassungsbefugnis);683;2015
725321;Erschleichen oder Gebrauch eines Aufenthaltstitels (Aufenthaltserlaubnis oder Niederlassungsbefugnis) durch Scheinehe;157;2015
725322;Erschleichen oder Gebrauch eines Aufenthaltstitels (Aufenthaltserlaubnis oder Niederlassungsbefugnis) durch sonstigen Modus Operandi;526;2015
725400;"Einschleusen mit Todesfolge; gewerbs- und bandenmäßiges Einschleusen von Ausländern gemäß § 97 Aufenthaltsgesetz";274;2015
725410;Einschleusen mit Todesfolge gemäß § 97 Abs. 1 Aufenthaltsgesetz;1;2015
725420;Gewerbs- und bandenmäßiges Einschleusen von Ausländern gemäß § 97 Abs. 2 Aufenthaltsgesetz;273;2015
725500;Straftaten gegen §§ 84, 85 Asylverfahrensgesetz;2524;2015
725510;Straftaten gegen § 84 Asylverfahrensgesetz;44;2015
725520;Straftaten gegen § 85 Asylverfahrensgesetz;2480;2015
725600;Gewerbs- und bandenmäßige Verleitung zur missbräuchlichen Asylantragstellung § 84a Asylverfahrensgesetz;2;2015
725700;Unerlaubter Aufenthalt gemäß § 95 Abs. 1 Nr. 1, 2 und Abs. 2 Nr. 1b Aufenthaltsgesetz;232348;2015
725710;Unerlaubter Aufenthalt gemäß § 95 Abs. 1 Nr. 1 und 2 Aufenthaltsgesetz;230680;2015
725711;Unerlaubter Aufenthalt ohne unerlaubte Einreise;15657;2015
725712;Unerlaubter Aufenthalt nach unerlaubter/ungeklärter Einreise;215023;2015
725720;Unerlaubter Aufenthalt nach Ausweisung/Abschiebung gemäß § 95 Abs. 2 Nr. 1b Aufenthaltsgesetz;1668;2015
725800;Einreise oder Aufenthalt trotz Versagung des Freizügigkeitsrechts gemäß § 9 Freizügigkeitsgesetz/EU;331;2015
725900;Sonstige Verstöße gegen das Aufenthaltsgesetz;4266;2015
726000;Straftaten gegen das Sprengstoff-, das Waffen- und das Kriegswaffenkontrollgesetz;35636;2015
726100;Straftaten gegen das Sprengstoffgesetz;5130;2015
726200;Straftaten gegen das Waffengesetz;30004;2015
726300;Straftaten gegen das Kriegswaffenkontrollgesetz;502;2015
728000;Straftaten gegen das Bundes- (oder Landes-) Datenschutzgesetz;538;2015
728010;Straftaten gegen Landesdatenschutzgesetz;143;2015
728020;Straftaten gegen das Bundesdatenschutzgesetz;395;2015
730000;Rauschgiftdelikte (soweit nicht bereits mit anderer Schlüsselzahl erfasst);282604;2015
731000;Allgemeine Verstöße gemäß § 29 BtMG (soweit nicht unter 7340 pp. zu erfassen);213850;2015
731100;Allgemeiner Verstoß mit Heroin;8283;2015
731200;Allgemeiner Verstoß mit Kokain einschl. Crack;10444;2015
731201;Allgemeiner Verstoß mit Crack;1898;2015
731202;Allgemeiner Verstoß mit Kokain;8546;2015
731300;Allgemeiner Verstoß mit LSD;402;2015
731600;Allgemeiner Verstoß mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);33193;2015
731601;Allgemeiner Verstoß mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger Form;26550;2015
731602;Allgemeiner Verstoß mit Amphetamin und seinen Derivaten in Tabletten- bzw. Kapselform (Ecstasy);6643;2015
731700;Allgemeiner Verstoß mit Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;11425;2015
731701;Allgemeiner Verstoß mit Methamphetamin in Pulver- oder flüssiger Form;1115;2015
731702;Allgemeiner Verstoß mit Methamphetamin in kristalliner Form (Crystal);9880;2015
731703;Allgemeiner Verstoß mit Methamphetamin in Tabletten- bzw. Kapselform;430;2015
731800;Allgemeiner Verstoß mit Cannabis und Zubereitungen;132745;2015
731900;Allgemeiner Verstoß mit sonstigen Betäubungsmitteln;17358;2015
732000;Unerlaubter Handel mit und Schmuggel von Rauschgiften gemäß § 29 BtMG;48168;2015
732100;Unerlauber Handel mit und Schmuggel von Heroin;2100;2015
732110;Unerlaubter Handel mit Heroin;2003;2015
732120;Schmuggel von Heroin;97;2015
732200;Unerlaubter Handel und Schmuggel mit/von Kokain einschl. Crack;2480;2015
732210;Unerlaubter Handel mit Kokain einschl. Crack;2339;2015
732211;Unerlaubter Handel mit Crack;182;2015
732212;Unerlaubter Handel mit Kokain;2157;2015
732220;Schmuggel von Kokain einschl. Crack;141;2015
732221;Schmuggel von Crack;2;2015
732222;Schmuggel von Kokain;139;2015
732300;Unerlaubter Handel und Schmuggel mit/von LSD;97;2015
732310;Unerlaubter Handel mit LSD;90;2015
732320;Schmuggel von LSD;7;2015
732600;Unerlaubter Handel mit und Schmuggel von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);6949;2015
732610;Unerlaubter Handel mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);6652;2015
732611;Unerlaubter Handel mit Amphetamin und seinen Derivaten in Pulver- oder flüssiger Form;4669;2015
732612;Unerlaubter Handel mit Amphetamin und seinen Derivaten in Tabletten- bzw. Kapselform (Ecstasy);1983;2015
732620;Schmuggel von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);297;2015
732621;Schmuggel von Amphetamin und seinen Derivaten in Pulver- oder flüssiger Form;200;2015
732622;Schmuggel von Amphetamin und seinen Derivaten in Tabletten- bzw. Kapselform (Ecstasy);97;2015
732700;Unerlaubter Handel mit und Schmuggel von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;2375;2015
732710;Unerlaubter Handel mit Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;1985;2015
732711;Unerlaubter Handel mit Methamphetamin in Pulver- oder flüssiger Form;239;2015
732712;Unerlaubter Handel mit Methamphetamin in kristalliner Form (Crystal);1641;2015
732713;Unerlaubter Handel mit Methamphetamin in Tabletten- bzw. Kapselform;105;2015
732720;Schmuggel von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;390;2015
732721;Schmuggel von Methamphetamin in Pulver- oder flüssiger Form;27;2015
732722;Schmuggel von Methamphetamin in kristalliner Form (Crystal);359;2015
732723;Schmuggel von Methamphetamin in Tabletten- bzw. Kapselform;4;2015
732800;Unerlaubter Handel und Schmuggel mit/von Cannabis und Zubereitungen;30415;2015
732810;Unerlaubter Handel mit Cannabis und Zubereitungen;22018;2015
732820;Schmuggel von Cannabis und Zubereitungen;8397;2015
732900;Unerlaubter Handel und Schmuggel mit/von sonstigen Betäubungsmitteln;3752;2015
732910;Unerlaubter Handel mit sonstigen Betäubungsmitteln;3476;2015
732920;Schmuggel von sonstigen Betäubungsmitteln;276;2015
733000;Unerlaubte Einfuhr von Betäubungsmitteln gemäß § 30 Abs. 1 Nr. 4 BtMG (in nicht geringer Menge);1636;2015
733100;Unerlaubte Einfuhr in nicht geringer Menge von Heroin;247;2015
733200;Unerlaubte Einfuhr in nicht geringer Menge von Kokain einschl. Crack;248;2015
733201;Unerlaubte Einfuhr in nicht geringer Menge von Crack;2;2015
733202;Unerlaubte Einfuhr in nicht geringer Menge von Kokain;246;2015
733300;Unerlaubte Einfuhr in nicht geringer Menge von LSD;2;2015
733600;Unerlaubte Einfuhr in nicht geringer Menge von Amphetamin und seinen Derivaten in Pulver- oder flüssiger sowie in Tabletten- bzw. Kapselform (Ecstasy);160;2015
733601;Unerlaubte Einfuhr in nicht geringer Menge von Amphetamin und seinen Derivaten in Pulver- oder flüssiger Form;128;2015
733602;Unerlaubte Einfuhr in nicht geringer Menge von Amphetamin und seinen Derivaten in Tabletten- bzw. Kapselform (Ecstasy);32;2015
733700;Unerlaubte Einfuhr in nicht geringer Menge von Methamphetamin in Pulver-, kristalliner oder flüssiger sowie in Tabletten- bzw. Kapselform;332;2015
733701;Unerlaubte Einfuhr in nicht geringer Menge von Methamphetamin in Pulver- oder flüssiger Form;30;2015
733702;Unerlaubte Einfuhr in nicht geringer Menge von Methamphetamin in kristalliner Form (Crystal);300;2015
733703;Unerlaubte Einfuhr in nicht geringer Menge von Methamphetamin in Tabletten- bzw. Kapselform;2;2015
733800;Unerlaubte Einfuhr in nicht geringer Menge von Cannabis und Zubereitungen;542;2015
733900;Unerlaubte Einfuhr in nicht geringer Menge von sonstigen Betäubungsmitteln;105;2015
734000;Sonstige Verstöße gegen das BtMG;18950;2015
