Schlüssel;Straftat;erfasste Fälle;Jahr
541079;Sonstige Fälschung technischer Aufzeichnungen;522;2018
542000;Fälschung zur Erlangung von Betäubungsmitteln;816;2018
543000;Fälschung beweiserheblicher Daten, Täuschung im Rechtsverkehr bei Datenverarbeitung §§ 269, 270 StGB;8541;2018
543010;Fälschung beweiserheblicher Daten § 269 StGB;8259;2018
543020;Täuschung im Rechtsverkehr bei Datenverarbeitung § 270 StGB;282;2018
550000;Geld- und Wertzeichenfälschung, Fälschung von Zahlungskarten mit oder ohne Garantiefunktion, Schecks und Wechseln §§ 146-149, 151, 152, 152a, 152b StGB;5783;2018
550010;Gewerbs- und bandenmäßiges Geldfälschung § 146 Abs. 2 StGB;74;2018
550020;Wertpapierfälschung;1;2018
550030;Fälschung Geld-/Wertzeichen fremder Währungsgebiete;11;2018
551000;Geld- und Wertzeichenfälschung einschl. Vorbereitungshandlungen §§ 146 außer Abs. 1 Nr. 3, 148, 149 StGB;921;2018
551010;Geldfälschung (einschl. Vorbereitungshandlung) §§ 146 außer Abs. 1 Nr. 3 StGB;758;2018
551020;Wertzeichenfälschung;18;2018
551030;Vorbereitung der Fälschung von Geld und Wertzeichen;145;2018
552000;Inverkehrbringen von Falschgeld §§ 146 Abs. 1 Nr. 3, 147 StGB;2637;2018
552010;Inverkehrbringen von Falschgeld § 146 Abs. 1 Nr. 3 StGB;1877;2018
552020;Inverkehrbringen von Falschgeld (nach gutgläubigem Erwerb) § 147 StGB;760;2018
553000;Fälschung von Zahlungskarten mit oder ohne Garantiefunktion, Schecks und Wechseln §§ 152a, 152b StGB;2139;2018
553100;Gebrauch falscher Zahlungskarten mit oder ohne Garantiefunktion, Schecks und Wechsel §§ 152a, 152b StGB;711;2018
553110;Gebrauch falscher Zahlungskarten ohne Garantiefunktion, Schecks und Wechsel;185;2018
553120;Gebrauch falscher Zahlungskarten mit Garantiefunktion;526;2018
553200;Nachmachen, Verfälschen, Verschaffen, Feilhalten oder Überlassen falscher Zahlungskarten mit oder ohne Garantiefunktion, Schecks und Wechsel §§ 152a, 152b StGB;1428;2018
553210;Nachmachen, Verfälschen, Verschaffen, Feilhalten oder Überlassen falscher Zahlungskarten ohne Garantiefunktion, Schecks und Wechsel;153;2018
553220;Nachmachen, Verfälschen, Verschaffen, Feilhalten oder Überlassen falscher Zahlungskarten mit Garantiefunktion;1275;2018
560000;Insolvenzstraftaten §§ 283, 283a-d StGB;4266;2018
561000;Bankrott § 283 StGB;3079;2018
562000;Besonders schwerer Fall des Bankrotts § 283a StGB;10;2018
563000;Verletzung der Buchführungspflicht § 283b StGB;1073;2018
564000;Gläubigerbegünstigung § 283c StGB;77;2018
565000;Schuldnerbegünstigung § 283d StGB;27;2018
600000;Sonstige Straftatbestände (StGB);1102248;2018
610000;Erpressung § 253 StGB;10759;2018
610001;Schutzgelderpressung;80;2018
610079;Sonstige Erpressung;8744;2018
611000;Erpressung auf sexueller Grundlage;1935;2018
620000;Widerstand gegen und tätlicher Angriff auf die Staatsgewalt und Straftaten gegen die öffentliche Ordnung §§ 111, 113-115, 120, 121, 123-127, 129, 130-134, 136, 138, 140, 145, 145a, 145c, 145d StGB;159032;2018
620001;Störung des öffentlichen Friedens durch Androhung von Straftaten;3067;2018
620002;Bildung bewaffneter Gruppen;3;2018
620003;Bildung krimineller Vereinigungen;39;2018
620004;Anleitung zu Straftaten;18;2018
620005;Amtsanmaßung;3575;2018
620006;Missbrauch von Titeln, Berufsbezeichnungen, Abzeichen;864;2018
620007;Verwahrungsbruch;102;2018
620008;Verletzung amtlicher Bekanntmachungen;0;2018
620009;Verstrickungsbruch, Siegelbruch;906;2018
620010;Nichtanzeige geplanter Straftaten;42;2018
620011;Belohnung und Billigung von Straftaten;40;2018
620013;Missbrauch von Notrufen und Beeinträchtigung von Unfallverhütungs- und Nothilfemitteln;10859;2018
620014;Verstoß gegen Weisung während Führungsaufsicht;3087;2018
620015;Verstoß gegen das Berufsverbot;16;2018
621000;Widerstand gegen und tätlicher Angriff auf die Staatsgewalt §§ 111, 113-115, 120, 121 StGB;34168;2018
621010;Öffentliche Aufforderung zu Straftaten;532;2018
621040;Gefangenenbefreiung;364;2018
621050;Gefangenenmeuterei;12;2018
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;33260;2018
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;21556;2018
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;11704;2018
622000;Hausfriedensbruch §§ 123, 124 StGB;86296;2018
622100;Hausfriedensbruch § 123 StGB;86243;2018
622200;Schwerer Hausfriedensbruch § 124 StGB;53;2018
623000;Landfriedensbruch §§ 125, 125a StGB;1950;2018
623010;Landfriedensbruch § 125 StGB;1006;2018
623020;Besonders schwerer Landfriedensbruch § 125a StGB;944;2018
624000;Vortäuschen einer Straftat § 145d StGB;9093;2018
624010;Vortäuschen einer Straftat gegen die sexuelle Selbstbestimmung;493;2018
624079;Vortäuschen einer sonstigen Straftat;6698;2018
624100;Vortäuschen eines Raubes;758;2018
624200;Vortäuschen eines Diebstahls;1144;2018
624201;Vortäuschen eines Kfz-Diebstahls;355;2018
624279;Vortäuschen eines sonstigen Diebstahls;789;2018
626000;Gewaltdarstellung § 131 StGB;421;2018
626079;Sonstige Gewaltdarstellung;292;2018
626100;Gewaltdarstellung, Schriften an Personen unter 18 Jahren § 131 Abs. 1 Nr. 3 StGB;129;2018
627000;Volksverhetzung § 130 StGB;4486;2018
630000;Begünstigung, Strafvereitelung (ohne Strafvereitelung im Amt), Hehlerei und Geldwäsche §§ 257, 258, 259-261 StGB;25114;2018
630010;Begünstigung;127;2018
630020;Strafvereitelung;2594;2018
631000;Hehlerei von Kfz §§ 259-260a StGB;1160;2018
631079;Hehlerei von Kfz § 259 StGB;908;2018
631100;Gewerbsmäßige Hehlerei von Kfz § 260 Abs. 1 Nr. 1 StGB;147;2018
631200;Bandenhehlerei von Kfz § 260 Abs. 1 Nr. 2 StGB;47;2018
631300;Gewerbsmäßige Bandenhehlerei von Kfz § 260a StGB;58;2018
632000;Sonstige Hehlerei §§ 259-260a StGB;12581;2018
632079;Sonstige Hehlerei § 259 StGB;11642;2018
632100;Sonstige gewerbsmäßige Hehlerei § 260 Abs. 1 Nr. 1 StGB;827;2018
632200;Sonstige Bandenhehlerei § 260 Abs. 1 Nr. 2 StGB;31;2018
632300;Sonstige Gewerbsmäßige Bandenhehlerei § 260a StGB;81;2018
633000;Geldwäsche, Verschleierung unrechtmäßig erlangter Vermögenswerte § 261 StGB;8652;2018
640000;Brandstiftung und Herbeiführen einer Brandgefahr §§ 306-306d, 306f StGB;20369;2018
640010;Fahrlässige Brandstiftung;7732;2018
640020;Fahrlässiges Herbeiführen einer Brandgefahr;810;2018
641000;(Vorsätzliche) Brandstiftung und Herbeiführen einer Brandgefahr §§ 306-306c, 306f Abs. 1 und 2 StGB;11827;2018
641010;Vorsätzliche Brandstiftung;8464;2018
641020;Schwere Brandstiftung;2574;2018
641030;Besonders schwere Brandstiftung;183;2018
641040;Brandstiftung mit Todesfolge;12;2018
641050;Vorsätzliches Herbeiführen einer Brandgefahr;594;2018
650000;Wettbewerbs-, Korruptions- und Amtsdelikte §§ 258a, 298-300, 331-353d, 355, 357 StGB;3970;2018
651000;Vorteilsannahme, Bestechlichkeit §§ 331, 332, 335 StGB;591;2018
651100;Vorteilsannahme § 331 StGB;394;2018
651200;Bestechlichkeit § 332 StGB;178;2018
651300;Bestechlichkeit - gewerbsmäßig oder als Mitglied einer Bande § 335 Abs. 2 Nr. 3 StGB;19;2018
651400;Alle sonstigen besonders schweren Fälle der Bestechlichkeit § 335 StGB;0;2018
652000;Vorteilsgewährung, Bestechung §§ 333, 334, 335 StGB;351;2018
652100;Vorteilsgewährung § 333 StGB;96;2018
652200;Bestechung § 334 StGB;251;2018
652300;Bestechung - gewerbsmäßig oder als Mitglied einer Bande nach § 335 Abs. 2 Nr. 3 StGB;3;2018
652400;Alle sonstigen besonders schweren Fälle der Bestechung nach § 335 StGB;1;2018
655000;Sonstige Straftaten im Amt §§ 258a, 339-353d, 355, 357 StGB;2729;2018
655001;Strafvereitelung im Amt;409;2018
655002;Rechtsbeugung;163;2018
655003;Aussageerpressung;1;2018
655004;Verfolgung Unschuldiger;103;2018
655005;Vollstreckung gegen Unschuldige;4;2018
655006;Falschbeurkundung im Amt;121;2018
655007;Gebührenüberhebung;44;2018
655008;Abgabenüberhebung, Leistungskürzung;10;2018
655009;Vertrauensbruch im auswärtigen Dienst;0;2018
655010;Verbotene Mitteilungen über Gerichtsverhandlungen;53;2018
655011;Verletzung des Steuergeheimnisses;10;2018
655012;Verleitung eines Untergebenen zu Straftaten;2;2018
655100;Körperverletzung im Amt § 340 StGB;1559;2018
655200;Verletzung des Dienstgeheimnisses § 353b StGB;250;2018
656000;Wettbewerbsbeschränkende Absprachen bei Ausschreibungen § 298 StGB;69;2018
657000;Bestechlichkeit und Bestechung im geschäftlichen Verkehr und im Gesundheitswesen §§ 299, 299a, 299b und 300 StGB;230;2018
657100;Bestechlichkeit und Bestechung § 299 StGB;182;2018
657200;Bestechlichkeit und Bestechung, gewerbsmäßig oder als Mitglied einer Bande § 300 Satz 2 Nr. 2 StGB;11;2018
657300;Bestechlichkeit und Bestechung, Vorteil großen Ausmaßes § 300 Satz 2 Nr. 1 StGB;13;2018
657400;Bestechlichkeit im Gesundheitswesen;14;2018
657500;Bestechung im Gesundheitswesen;10;2018
660000;Strafbarer Eigennutz §§ 284, 285, 287-293, 297 StGB;8845;2018
660010;Vereiteln der Zwangsvollstreckung;428;2018
660020;Pfandkehr;341;2018
660030;Unbefugter Gebrauch von Pfandsachen;0;2018
660040;Gefährdung von Schiffen, Kraft- und Luftfahrzeugen durch Bannware;0;2018
661000;Glücksspiel §§ 284, 285, 287 StGB;838;2018
661010;Unerlaubte Veranstaltung eines Glücksspiels;442;2018
661020;Beteiligung am unerlaubten Glückspiel;392;2018
661030;Unerlaubte Veranstaltung einer Lotterie oder Ausspielung;4;2018
662000;Wilderei §§ 292, 293 StGB;3209;2018
662001;Fischwilderei;2303;2018
662100;Jagdwilderei § 292 StGB;906;2018
663000;Wucher § 291 StGB;4029;2018
670000;Alle sonstigen Straftaten gemäß StGB - ohne Verkehrsdelikte -;874159;2018
670001;Falsche uneidliche Aussage (Falschaussage);4133;2018
670002;Meineid;90;2018
670003;Falsche Versicherung an Eides statt;4012;2018
670005;Verleitung zur Falschaussage;107;2018
670006;Fahrlässiger Falscheid, fahrlässige falsche Versicherung an Eides statt;18;2018
670007;Falsche Verdächtigung;15971;2018
670008;Beschimpfung von Bekenntnissen, Religionsgemeinschaften und Weltanschauungsvereinigungen;58;2018
670009;Störung der Religionsausübung;51;2018
670010;Störung einer Bestattungsfeier;4;2018
670011;Störung der Totenruhe;1621;2018
670012;Personenstandsfälschung;46;2018
670013;Doppelehe;30;2018
670014;Beischlaf zwischen Verwandten;62;2018
670015;Üble Nachrede und Verleumdung gegen Personen des politischen Lebens;246;2018
670016;Verletzung der Vertraulichkeit des Wortes;2291;2018
670017;Verletzung des Briefgeheimnisses;3609;2018
670018;Verletzung von Privatgeheimnissen;425;2018
670019;Verwertung fremder Geheimnisse;3;2018
670020;Verletzung des Post- u. Fernmeldegeheimnisses;2314;2018
670021;Aussetzung;93;2018
670024;Gefährliche Eingriffe in den Bahn-, Schiffs- und Luftverkehr;2764;2018
670025;Gefährliche Eingriffe in den Straßenverkehr;16820;2018
670026;Störung öffentlicher Betriebe;389;2018
670027;Störung von Telekommunikationsanlagen;673;2018
670029;Baugefährdung;93;2018
670030;Vollrausch;66;2018
670031;Gefährdung einer Entziehungskur;16;2018
670032;Unterlassene Hilfeleistung, Behinderung von hilfeleistenden Personen § 323c StGB;1943;2018
670033;Parteiverrat;109;2018
670034;Verletzung des höchstpersönlichen Lebensbereiches durch Bildaufnahmen;7292;2018
670079;Sonstige weitere Straftaten gemäß StGB;22;2018
671000;Verletzung der Unterhaltspflicht § 170 StGB;4482;2018
672000;Verletzung der Fürsorge- oder Erziehungspflicht § 171 StGB;1251;2018
673000;Beleidigung §§ 185-187, 189 StGB;220291;2018
673010;Beleidigung ohne sexuelle Grundlage;166984;2018
673020;Üble Nachrede ohne sexuelle Grundlage;11411;2018
673030;Verleumdung ohne sexuelle Grundlage;17102;2018
673040;Verunglimpfung des Andenkens Verstorbener ohne sexuelle Grundlage;73;2018
673100;Beleidigung auf sexueller Grundlage §§ 185-187, 189 StGB;24721;2018
673110;Beleidigung auf sexueller Grundlage;21712;2018
673120;Üble Nachrede auf sexueller Grundlage;1251;2018
673130;Verleumdung auf sexueller Grundlage;1750;2018
673140;Verunglimpfung des Andenkens Verstorbener auf sexueller Grundlage;8;2018
674000;Sachbeschädigung §§ 303-305a StGB;560977;2018
674010;Sachbeschädigung gemäß § 303 StGB ohne Schl. 674100 u. 674300;195294;2018
674011;Sachbeschädigung durch Graffiti ohne Schl. 674111 u. 674311;38063;2018
674012;Sachbeschädigung durch Feuer ohne Schl. 674312;11300;2018
674019;Sonstige Sachbeschädigung ohne Schl. 674119 u. 674319;145931;2018
674020;Gemeinschädliche Sachbeschädigung ohne Schl. 674320;10281;2018
674021;Gemeinschädliche Sachbeschädigung durch Graffiti ohne Schl. 674321;2976;2018
674022;Gemeinschädliche Sachbeschädigung durch Feuer ohne Schl. 674322;611;2018
674029;Sonstige gemeinschädliche Sachbeschädigung ohne Schl. 674329;6694;2018
674030;Zerstörung von Bauwerken ohne Schl. 674330;22;2018
674100;Sachbeschädigung an Kfz;213748;2018
674111;Sachbeschädigung durch Graffiti an Kfz;3840;2018
674119;Sonstige Sachbeschädigung an Kfz;209908;2018
674200;Datenveränderung, Computersabotage §§ 303a, 303b StGB;2875;2018
674210;Datenveränderung;2216;2018
674220;Computersabotage;659;2018
674300;Sonstige Sachbeschädigung auf Straßen, Wegen oder Plätzen;138419;2018
674310;Sonstige Sachbeschädigung auf Straßen, Wegen oder Plätzen § 303 StGB;121904;2018
674311;Sonstige Sachbeschädigung durch Graffiti auf Straßen, Wegen oder Plätzen;49801;2018
674312;Sonstige Sachbeschädigung durch Feuer auf Straßen, Wegen oder Plätzen;8835;2018
674319;Sonstige Sachbeschädigung auf Straßen, Wegen oder Plätzen;63268;2018
674320;Gemeinschädliche Sachbeschädigung auf Straßen, Wegen oder Plätzen;16499;2018
674321;Gemeinschädliche Sachbeschädigung durch Graffiti auf Straßen, Wegen oder Plätzen;2930;2018
674322;Gemeinschädliche Sachbeschädigung durch Feuer auf Straßen, Wegen oder Plätzen;826;2018
674329;Sonstige gemeinschädliche Sachbeschädigung auf Straßen, Wegen oder Plätzen;12743;2018
674330;Zerstörung von Bauwerken auf Straßen, Wegen oder Plätzen;16;2018
674500;Zerstörung wichtiger Arbeitsmittel § 305a StGB;338;2018
674512;Zerstörung wichtiger Arbeitsmittel durch Feuer;4;2018
674519;Sonstige Zerstörung wichtiger Arbeitsmittel;334;2018
675000;Sprengstoff- und Strahlungsverbrechen §§ 307-312 StGB;1695;2018
675100;Herbeiführen einer Explosion durch Kernenergie § 307 StGB;1;2018
675200;Herbeiführen einer Sprengstoffexplosion § 308 StGB;1672;2018
675300;Missbrauch ionisierender Strahlen § 309 StGB;0;2018
675400;Vorbereitung eines Explosions- oder Strahlungsverbrechens § 310 StGB;22;2018
675500;Freisetzen ionisierender Strahlen § 311 StGB;0;2018
675600;Fehlerhafte Herstellung einer kerntechnischen Anlage § 312 StGB;0;2018
676000;Straftaten gegen die Umwelt §§ 324, 324a, 325-330a StGB;11296;2018
676010;Bodenverunreinigung 324a StGB;909;2018
676011;Bodenverunreinigung;889;2018
676012;Bodenverunreinigung - besonders schwerer Fall;20;2018
676100;Gewässerverunreinigung § 324 StGB;2304;2018
676101;Gewässerverunreinigung;2285;2018
676102;Gewässerverunreinigung - besonders schwerer Fall;19;2018
676200;Luftverunreinigung § 325 StGB;93;2018
676201;Luftverunreinigung;93;2018
676202;Luftverunreinigung - besonders schwerer Fall;0;2018
676300;Verursachen von Lärm, Erschütterungen und nichtionisierenden Strahlen § 325a StGB;14;2018
676301;Verursachen von Lärm, Erschütterungen und nichtionisierenden Strahlen;14;2018
676302;Verursachen von Lärm, Erschütterungen und nichtionisierenden Strahlen - besonders schwerer Fall;0;2018
676400;Unerlaubter Umgang mit Abfällen § 326 außer Abs. 2 StGB;7415;2018
676410;Unerlaubter Umgang mit Abfällen § 326 Abs. 1 StGB;7340;2018
676411;Unerlaubter Umgang mit Abfällen § 326 Abs. 1 StGB;7252;2018
676412;Unerlaubter Umgang mit Abfällen § 326 Abs. 1 StGB - besonders schwerer Fall;88;2018
676420;Unerlaubter Umgang mit Abfällen § 326 Abs. 3 StGB;75;2018
676421;Unerlaubter Umgang mit Abfällen § 326 Abs. 3 StGB;72;2018
676422;Unerlaubter Umgang mit Abfällen § 326 Abs. 3 StGB - besonders schwerer Fall;3;2018
676500;Unerlaubtes Betreiben von Anlagen § 327 StGB;302;2018
676510;Unerlaubtes Betreiben von Anlagen § 327 StGB Abs. 1 (kerntechnische Anlage und Kernbrennstoffe);2;2018
676511;Unerlaubtes Betreiben von Anlagen § 327 Abs. 1 (kerntechnische Anlage und Kernbrennstoffe);2;2018
676512;Unerlaubtes Betreiben von Anlagen § 327 Abs. 1 (kerntechnische Anlage und Kernbrennstoffe) - besonders schwerer Fall;0;2018
676520;Unerlaubtes Betreiben von Anlagen § 327 Abs. 2;300;2018
676521;Unerlaubtes Betreiben von Anlagen § 327 Abs. 2;297;2018
676522;Unerlaubtes Betreiben von Anlagen § 327 Abs. 2 - besonders schwerer Fall;3;2018
676600;Unerlaubter Umgang mit radioaktiven Stoffen und anderen gefährlichen Gütern § 328 StGB;138;2018
676610;Unerlaubter Umgang mit radioaktiven Stoffen § 328 StGB Abs. 1 und 2;3;2018
676611;Unerlaubter Umgang mit radioaktiven Stoffen § 328 StGB Abs. 1 und 2;3;2018
676612;Unerlaubter Umgang mit radioaktiven Stoffen § 328 StGB Abs. 1 und 2 - besonders schwerer Fall;0;2018
676620;Unerlaubter Umgang mit anderen gefährlichen Stoffen und Gütern § 328 Abs. 3 StGB;135;2018
676621;Unerlaubter Umgang mit anderen gefährlichen Stoffen und Gütern § 328 Abs. 3 StGB;128;2018
676622;Unerlaubter Umgang mit anderen gefährlichen Stoffen und Gütern § 328 Abs. 3 StGB - besonders schwerer Fall;7;2018
676700;Gefährdung schutzbedürftiger Gebiete § 329 StGB;19;2018
676701;Gefährdung schutzbedürftiger Gebiete;17;2018
676702;Gefährdung schutzbedürftiger Gebiete - besonders schwerer Fall;2;2018
676800;Abfallein- / -aus- und -durchfuhr § 326 Abs. 2 StGB;48;2018
676810;Ungenehmigte Einfuhr von Abfällen § 326 Abs. 2 StGB;8;2018
676811;Ungenehmigte Einfuhr von Abfällen;8;2018
676812;Ungenehmigte Einfuhr von Abfällen - besonders schwerer Fall;0;2018
676820;Ungenehmigte Ausfuhr von Abfällen § 326 Abs. 2 StGB;30;2018
676821;Ungenehmigte Ausfuhr von Abfällen;29;2018
676822;Ungenehmigte Ausfuhr von Abfällen - besonders schwerer Fall;1;2018
676830;Ungenehmigte Durchfuhr von Abfällen § 326 Abs. 2 StGB;10;2018
676831;Ungenehmigte Durchfuhr von Abfällen;10;2018
676832;Ungenehmigte Durchfuhr von Abfällen - besonders schwerer Fall;0;2018
676900;Schwere Gefährdung durch Freisetzen von Giften § 330a StGB;54;2018
677000;Gemeingefährliche Vergiftung § 314 StGB;20;2018
678000;Ausspähen, Abfangen von Daten einschl. Vorbereitungshandlungen und Datenhehlerei §§ 202a, 202b, 202c, 202d StGB;8762;2018
678010;Ausspähen von Daten § 202a StGB;7988;2018
678020;Abfangen von Daten § 202b StGB;143;2018
678030;Vorbereiten des Ausspähens und Abfangens von Daten § 202c StGB;489;2018
678040;Datenhehlerei;142;2018
679000;Weitere Straftaten mit Umweltrelevanz gemäß StGB;14;2018
679010;Herbeiführen einer Überschwemmung § 313 StGB;10;2018
679020;Beschädigung wichtiger Anlagen § 318 StGB;4;2018
700000;Strafrechtliche Nebengesetze;607514;2018
710000;Straftaten gegen strafrechtliche Nebengesetze auf dem Wirtschaftssektor;22624;2018
712000;Straftaten nach AktG, GenG, GmbHG, HGB, RechnungslegungsG, UmwandlungsG, InsO;6378;2018
712010;Aktiengesetz;8;2018
712020;Handelsgesetzbuch;25;2018
712030;GmbH-Gesetz;157;2018
712040;Genossenschaftsgesetz;0;2018
712050;Rechnungslegungsgesetz;0;2018
712060;Umwandlungsgesetz;0;2018
712200;Insolvenzverschleppung § 15a InsO;6188;2018
713000;Delikte im Zusammenhang mit Schwarzarbeitbekämpfungsgesetz und Arbeitnehmerüberlassungsgesetz;190;2018
713010;Arbeitnehmerüberlassungsgesetz;35;2018
713030;Schwarzarbeitbekämpfungsgesetz;155;2018
714000;Straftaten i.V.m. dem Bankgewerbe sowie Wertpapierhandelsgesetz (Güd-Kreditwesen, BörsenG, DepotG, PfandBG, § 35 BundesbankG, ZAG);184;2018
714010;Bundesbankgesetz;0;2018
714020;Börsengesetz;1;2018
714030;Pfandbriefgesetz;0;2018
714040;Kreditwesengesetz;70;2018
714050;Depotgesetz;1;2018
714060;Wertpapierhandelsgesetz;95;2018
714070;Zahlungsdiensteaufsichtsgesetz;17;2018
715000;Straftaten im Zusammenhang mit Urheberrechtsbestimmungen (UrheberrechtsG, MarkenG, § 17 UWG, DesignG,GebrauchsmusterG, KunsturheberrechtsG, PatentG, HalbleiterschutzG);9022;2018
715010;Markengesetz;1578;2018
715020;Designgesetz;24;2018
715030;Gebrauchsmustergesetz;5;2018
715040;Kunsturheberrechtsgesetz;4354;2018
715050;Urheberrechtsgesetz -sonstige Verstöße- (ohne Schl. 715100 u. 715200);2344;2018
715060;Patentgesetz;24;2018
715070;Halbleiterschutzgesetz;0;2018
715100;Softwarepiraterie (private Anwendung z.B. Computerspiele);283;2018
715200;Softwarepiraterie in Form gewerbsmäßigen Handelns;113;2018
715300;Verrat von Betriebs- und Geschäftsgeheimnissen § 17 Abs. 1 und 4 UWG;191;2018
715400;Verrat von Betriebs- und Geschäftsgeheimnissen § 17 Abs. 2 und 4 UWG;106;2018
716000;Straftaten im Zusammenhang mit Lebens- und Arzneimitteln (z.B. Lebensmittel- und Futtermittelgesetzbuch, ArzneimittelG, WeinG);5969;2018
716030;Straftaten nach dem Gentechnikgesetz;0;2018
716079;Sonstige Straftaten im Zusammenhang mit Lebensmitteln - soweit nicht unter anderen Schlüsseln zu erfassen -;46;2018
716100;Straftaten nach dem Lebensmittel- und Futtermittelgesetzbuch;1453;2018
716300;Straftaten nach dem Weingesetz;146;2018
716400;Straftaten nach dem Arzneimittelgesetz (AMG);2948;2018
716420;illegale Arzneimittel in der legalen Verteilerkette (iAMidlegV);172;2018
716421;Inverkehrbringen von bedenklichen Arzneimitteln (iAMidlegV);93;2018
716422;Inverkehrbringen von oder Handel treiben mit gefälschten Arzneimitteln, Wirkstoffen (iAMidlegV);16;2018
716423;Inverkehrbringen nicht zugelassener Arzneimittel (iAMidlegV);63;2018
716430;Arzneimittel in der illegalen Verteilerkette (AMidillegV);916;2018
716431;Inverkehrbringen von bedenklichen Arzneimitteln (AMidillegV);48;2018
716432;Inverkehrbringen von oder Handel treiben mit gefälschten Arzneimitteln, Wirkstoffen (AMidillegV);19;2018
716433;Inverkehrbringen nicht zugelassener Arzneimittel, Illegaler Handel oder Abgabe von verschreibungspflichtigen Arzneimitteln §§ 96 Nr. 5, 95 (1) 4 AMG (AMidillegV);849;2018
716440;Herstellen gefälschter Arzneimittel oder Wirkstoffe;11;2018
716450;Illegaler Umgang mit Tierarzneimitteln;137;2018
716460;Straftaten nach dem AMG § 95 Absatz 1 Nr. 2, 3, 5, 5a;1516;2018
716470;Straftaten nach dem AMG § 96 ohne die Nummern 5, 15-18a und 20b;196;2018
716500;Straftaten nach dem Anti-Doping-Gesetz (AntiDopG);1376;2018
716510;Herstellen, Inverkehrbringen, Verschreiben, Anwendung bei Dritten, Handel treiben, veräußern, abgeben von Dopingmitteln;231;2018
716520;Erwerb, Besitz, Verbringung von Dopingmitteln;1095;2018
716530;Selbstdoping (anwenden/ anwenden lassen), Erwerb und Besitz von Dopingmitteln, zur Verschaffung eines Vorteils im Wettbewerb;50;2018
719000;sonstige Straftaten (Nebengesetze) auf dem Wirtschaftssektor (z.B. Rennwett- und LotterieG, UWG ohne § 17, VersicherungsaufsichtsG, WirtschaftsstrafG, Gewerbeordnung);881;2018
719010;Rennwett- und Lotteriegesetz;0;2018
719040;Gewerbeordnung;175;2018
719079;Sonstige Nebengesetze auf dem Wirtschaftssektor;616;2018
719200;Straftaten nach UWG ohne § 17;90;2018
720000;Straftaten gegen sonstige strafrechtliche Nebengesetze -ohne Verkehrsdelikte-;226060;2018
720001;Vereinsgesetz;1542;2018
720002;Versammlungsgesetze des Bundes und der Länder;2602;2018
720005;Missbräuchliches Herstellen, Vertreiben oder Ausgeben von amtlichen Kennzeichen § 22a StVG;132;2018
720009;Telekommunikationsgesetz;121;2018
720011;Straftaten § 4 Gewaltschutzgesetz;10989;2018
720012;Straftaten § 1 EU-Bestechungsgesetz (EUBestG);0;2018
720013;Straftaten gemäß § 2 des Gesetzes zur Bekämpfung internationaler Bestechung (IntBestG);1;2018
720014;Luftsicherheitsgesetz;429;2018
720079;Sonstige strafrechtliche Nebengesetze;1097;2018
721000;Straftaten gegen § 27 Abs. 2 des Jugendschutzgesetzes;25;2018
722000;Straftaten gegen § 27 Abs. 1 des Jugendschutzgesetzes;27;2018
724000;Straftaten gegen § 24 des Passgesetzes;9;2018
725000;Straftaten gegen das Aufenthalts-, das Asyl- und das Freizügigkeitsgesetz/EU;163063;2018
725100;Unerlaubte Einreise § 95 Abs. 1 Nr. 3 und Abs. 2 Nr.1a Aufenthaltsgesetz;39476;2018
725110;Unerlaubte Einreise § 95 Abs. 1 Nr. 3 Aufenthaltsgesetz;36990;2018
725120;Unerlaubte Wiedereinreise entgegen oder in Zuwiderhandlung eines Einreise- und Aufenthaltsverbotes § 95 Abs. 2 Nr. 1a AufenthG;2486;2018
725200;Einschleusen von Ausländern § 96 Aufenthaltsgesetz;3070;2018
725210;Einschleusen von Ausländern § 96 Abs. 1 und 4 Aufenthaltsgesetz;2643;2018
725220;Einschleusen von Ausländern § 96 Abs. 2 Aufenthaltsgesetz;427;2018
725300;Erschleichen eines Aufenthaltstitels (§ 95 Abs. 2 Nr. 2 Aufenthaltsgesetz) durch unrichtige oder unvollständige Angaben oder Gebrauch eines so beschafften Aufenthaltstitels zur Täuschung im Rechtsverkehr;7169;2018
725310;Erschleichen oder Gebrauch eines Aufenthaltstitels (Visum);5864;2018
725311;Erschleichen oder Gebrauch eines Aufenthaltstitels (Visum) durch Scheinehe;221;2018
725312;Erschleichen oder Gebrauch eines Aufenthaltstitels (Visum) durch sonstigen Modus Operandi;5643;2018
725320;Erschleichen oder Gebrauch eines Aufenthaltstitels (Aufenthaltserlaubnis oder Niederlassungsbefugnis);1305;2018
725321;Erschleichen oder Gebrauch eines Aufenthaltstitels (Aufenthaltserlaubnis oder Niederlassungsbefugnis) durch Scheinehe;253;2018
725322;Erschleichen oder Gebrauch eines Aufenthaltstitels (Aufenthaltserlaubnis oder Niederlassungsbefugnis) durch sonstigen Modus Operandi;1052;2018
725400;Einschleusen mit Todesfolge, gewerbs- und bandenmäßiges Einschleusen von Ausländern § 97 Aufenthaltsgesetz;223;2018
725410;Einschleusen mit Todesfolge § 97 Abs. 1 Aufenthaltsgesetz;0;2018
